장지동 847
신천동 11
거여동 290
방이동 157
문정동 1
문정동 19
오금동 43
가락동 21-6
가락동 140
석촌동 24-3
송파동 243
문정동 145
거여동 654
장지동 901
잠실동 320
송파동 164
가락동 913
송파동 166
신천동 17
강일동 668
암사동 463-18
성내동 601
둔촌동 135-1
둔촌동 544
천호동 46-5
둔촌동 426
명일동 48-12
성내동 407-2
천호동 46
성내동 552-1
상일동 490
천호동 414
성내동 593
고덕동 210-1
성내동 199-18
길동 400
둔촌동 134-10
길동 477
천호동 53-6
명일동 326-9
성내동 420-20
강일동 674
성내동 590
천호동 217-132
성내동 592
길동 414-4
상일동 515
길동 152-9
천호동 571
성내동 419-1
둔촌동 30-4
둔촌동 603
천호동 528
둔촌동 611
강일동 670
암사동 461
길동 242-6
길동 358-1
천호동 155-5
천호동 361-1
성내동 295
상일동 514
강일동 684
길동 384-5
천호동 44
성내동 422
천호동 416-12
길동 339-1
상일동 521
천호동 578
길동 343-1
천호동 53-32
천호동 47-24
천호동 565
강일동 701
명일동 56
명일동 44
암사동 442
명일동 344-16
명일동 351-5
명일동 270
천호동 50
길동 401-1
성내동 194
암사동 445
둔촌동 546
명일동 332
강일동 673
암사동 493-14
명일동 15
강일동 686
성내동 598
암사동 672
성내동 595
천호동 53-9
암사동 419
명일동 257
천호동 35-4
고덕동 688
성내동 607
둔촌동 630
고덕동 499
암사동 422-26
암사동 509
상일동 519
천호동 566
상일동 513
길동 332
둔촌동 170-1
길동 53
암사동 414-2
성내동 196-8
성내동 606
천호동 19-1
상일동 473
명일동 359
고덕동 486
암사동 413
고덕동 693
명일동 54
