LINK_ID,ROAD_RANK,LANE_NUM,전일
1065915.0,특별광역시도,6.0,37875
1065916.0,특별광역시도,6.0,33970
1065917.0,특별광역시도,6.0,31480
1065918.0,특별광역시도,7.0,39200
1065919.0,특별광역시도,7.0,27991
1065920.0,특별광역시도,6.0,25491
1065921.0,특별광역시도,6.0,22866
1065922.0,특별광역시도,2.0,5325
1065923.0,특별광역시도,3.0,16220
1065924.0,특별광역시도,3.0,19408
1065925.0,특별광역시도,2.0,7452
1065926.0,특별광역시도,2.0,8687
1065927.0,특별광역시도,4.0,21336
1065928.0,특별광역시도,4.0,16771
1065929.0,특별광역시도,4.0,11634
1065930.0,특별광역시도,4.0,10890
1065931.0,특별광역시도,4.0,14072
1065932.0,특별광역시도,4.0,8591
1065933.0,특별광역시도,4.0,15630
1065934.0,특별광역시도,4.0,12719
1065935.0,특별광역시도,4.0,13355
1065936.0,특별광역시도,2.0,9499
1065937.0,특별광역시도,2.0,5027
1065942.0,특별광역시도,5.0,15226
1065943.0,특별광역시도,1.0,4007
1065944.0,특별광역시도,1.0,3349
1065945.0,특별광역시도,1.0,5190
1065946.0,특별광역시도,4.0,11953
1065947.0,특별광역시도,4.0,11956
1065948.0,특별광역시도,1.0,2104
1065949.0,특별광역시도,1.0,2315
1065950.0,특별광역시도,1.0,1471
1065951.0,특별광역시도,5.0,19118
1065952.0,특별광역시도,1.0,2088
1065953.0,특별광역시도,1.0,1994
1065954.0,특별광역시도,1.0,1936
1065955.0,특별광역시도,4.0,11268
1065956.0,특별광역시도,2.0,4713
1065957.0,특별광역시도,4.0,5584
1065958.0,특별광역시도,4.0,11936
1065959.0,특별광역시도,4.0,4895
1065960.0,특별광역시도,4.0,5747
1065961.0,특별광역시도,6.0,17067
1065962.0,특별광역시도,6.0,22108
1065963.0,특별광역시도,6.0,20984
1065964.0,특별광역시도,4.0,9081
1065965.0,특별광역시도,4.0,4942
1065966.0,특별광역시도,4.0,5179
1065967.0,특별광역시도,4.0,9733
1065968.0,특별광역시도,4.0,10801
1065969.0,일반국도,6.0,22939
1065970.0,일반국도,6.0,24668
1065971.0,특별광역시도,4.0,12211
1065972.0,특별광역시도,4.0,5523
1065974.0,특별광역시도,6.0,25185
1065977.0,특별광역시도,4.0,7771
1065978.0,특별광역시도,4.0,9714
1065979.0,특별광역시도,6.0,17114
1065980.0,특별광역시도,6.0,17341
1065981.0,특별광역시도,4.0,9954
1065982.0,특별광역시도,4.0,11955
1082324.0,특별광역시도,4.0,17136
1082338.0,특별광역시도,4.0,5860
1082347.0,특별광역시도,4.0,17417
1082348.0,특별광역시도,4.0,15753
1082349.0,특별광역시도,4.0,10711
1082389.0,일반국도,9.0,36549
1083616.0,특별광역시도,1.0,7790
1083621.0,특별광역시도,4.0,6256
1083622.0,특별광역시도,4.0,3737
1083633.0,특별광역시도,6.0,21596
1083891.0,일반국도,6.0,27230
1083892.0,일반국도,6.0,27927
1085154.0,특별광역시도,5.0,18841
1085155.0,특별광역시도,4.0,18895
1085187.0,특별광역시도,5.0,23011
1085188.0,특별광역시도,6.0,25239
1085196.0,특별광역시도,2.0,15540
1085197.0,특별광역시도,6.0,39640
1085198.0,특별광역시도,6.0,23500
1085199.0,특별광역시도,6.0,15944
1085200.0,특별광역시도,6.0,15955
1085201.0,특별광역시도,2.0,5417
1085202.0,특별광역시도,6.0,30947
1085203.0,특별광역시도,6.0,28298
1085204.0,특별광역시도,1.0,3808
1085205.0,특별광역시도,5.0,24348
1085206.0,특별광역시도,5.0,20435
1085207.0,특별광역시도,5.0,22979
1085208.0,특별광역시도,2.0,14670
1085209.0,특별광역시도,9.0,34344
1085210.0,일반국도,6.0,33121
1085211.0,특별광역시도,6.0,17872
1085212.0,특별광역시도,6.0,18208
1085213.0,특별광역시도,6.0,19783
1085214.0,특별광역시도,8.0,23844
1085215.0,특별광역시도,8.0,40384
1085216.0,특별광역시도,8.0,27268
1085217.0,특별광역시도,9.0,31044
1085218.0,특별광역시도,1.0,1283
1085219.0,특별광역시도,4.0,16758
1085220.0,특별광역시도,4.0,10387
1085221.0,특별광역시도,4.0,8056
1085222.0,특별광역시도,4.0,15339
1085225.0,특별광역시도,1.0,5887
1085229.0,특별광역시도,2.0,16728
1085230.0,특별광역시도,1.0,5026
1085231.0,특별광역시도,6.0,22265
1085232.0,특별광역시도,1.0,3250
1085235.0,특별광역시도,1.0,4260
1085236.0,특별광역시도,4.0,11154
1085237.0,특별광역시도,4.0,11831
1085238.0,특별광역시도,3.0,23622
1085239.0,특별광역시도,2.0,7542
1085240.0,특별광역시도,3.0,9942
1085241.0,특별광역시도,6.0,25923
1085242.0,특별광역시도,6.0,24502
1085243.0,특별광역시도,6.0,26562
1085244.0,특별광역시도,1.0,2734
1085245.0,특별광역시도,4.0,14602
1085246.0,특별광역시도,4.0,11735
1085247.0,특별광역시도,4.0,14405
1085248.0,특별광역시도,4.0,13129
1085272.0,특별광역시도,2.0,15766
1085275.0,특별광역시도,5.0,19136
1085276.0,특별광역시도,5.0,15268
1085277.0,특별광역시도,1.0,2889
1085278.0,특별광역시도,1.0,3513
1085356.0,특별광역시도,5.0,38103
1085360.0,특별광역시도,4.0,14768
1085361.0,특별광역시도,4.0,15739
1085362.0,특별광역시도,4.0,16261
1085364.0,특별광역시도,4.0,12256
1085365.0,특별광역시도,1.0,2228
1085366.0,특별광역시도,1.0,2819
1085367.0,특별광역시도,4.0,12290
1085369.0,특별광역시도,6.0,14935
1085370.0,특별광역시도,6.0,16745
1085371.0,특별광역시도,2.0,6695
1085372.0,특별광역시도,2.0,4894
1085373.0,특별광역시도,11.0,31117
1085374.0,특별광역시도,11.0,28583
1085375.0,특별광역시도,4.0,15595
1085376.0,특별광역시도,4.0,14233
1085377.0,특별광역시도,8.0,39212
1085378.0,특별광역시도,8.0,37628
1085379.0,특별광역시도,2.0,19530
1085380.0,특별광역시도,6.0,22587
1085381.0,특별광역시도,6.0,21908
1085382.0,특별광역시도,6.0,25175
1085383.0,특별광역시도,6.0,26167
1085388.0,특별광역시도,6.0,12202
1085389.0,특별광역시도,6.0,16950
1085392.0,특별광역시도,6.0,24625
1085393.0,특별광역시도,6.0,26977
1085394.0,특별광역시도,4.0,10425
1085395.0,특별광역시도,4.0,12215
1085396.0,일반국도,5.0,35551
1085398.0,특별광역시도,6.0,20543
1085399.0,특별광역시도,6.0,19228
1085406.0,특별광역시도,4.0,13378
1085407.0,특별광역시도,4.0,12903
1085412.0,특별광역시도,7.0,20671
1085413.0,특별광역시도,7.0,25353
1085414.0,특별광역시도,4.0,8528
1085415.0,특별광역시도,4.0,5756
1085416.0,특별광역시도,6.0,25605
1085417.0,특별광역시도,6.0,26245
1085418.0,특별광역시도,3.0,22178
1085419.0,특별광역시도,3.0,23527
1085420.0,특별광역시도,4.0,14906
1085421.0,특별광역시도,4.0,14201
1085522.0,특별광역시도,5.0,29690
1085523.0,특별광역시도,4.0,31248
1085524.0,특별광역시도,4.0,28859
1085525.0,특별광역시도,6.0,13545
1085526.0,특별광역시도,6.0,14339
1085527.0,특별광역시도,2.0,13037
1085529.0,특별광역시도,6.0,19326
1085530.0,특별광역시도,6.0,21085
1085533.0,특별광역시도,4.0,12663
1085534.0,특별광역시도,4.0,12830
1085535.0,특별광역시도,4.0,20988
1085536.0,특별광역시도,4.0,20770
1085537.0,특별광역시도,6.0,21620
1085538.0,특별광역시도,6.0,21648
1085539.0,일반국도,6.0,28738
1085540.0,일반국도,6.0,23593
1085541.0,특별광역시도,6.0,24037
1085542.0,특별광역시도,6.0,23369
1085543.0,특별광역시도,1.0,2812
1087999.0,특별광역시도,2.0,15395
1088442.0,특별광역시도,4.0,4582
1088443.0,특별광역시도,4.0,5629
1088448.0,일반국도,5.0,37994
1088823.0,특별광역시도,6.0,21969
1088824.0,특별광역시도,6.0,22386
1088827.0,특별광역시도,4.0,11145
1088828.0,특별광역시도,4.0,9913
1088829.0,특별광역시도,4.0,30410
1088831.0,특별광역시도,3.0,27472
1088833.0,특별광역시도,6.0,25834
1088834.0,특별광역시도,6.0,28612
1088836.0,특별광역시도,4.0,35117
1088837.0,특별광역시도,7.0,27919
1088838.0,특별광역시도,7.0,27326
1088839.0,특별광역시도,7.0,29577
1088840.0,특별광역시도,6.0,24997
1088842.0,특별광역시도,4.0,27746
1088845.0,특별광역시도,5.0,18509
1088846.0,특별광역시도,5.0,20069
1088849.0,특별광역시도,5.0,36530
1088853.0,특별광역시도,6.0,19728
1088854.0,특별광역시도,6.0,18234
1088855.0,특별광역시도,6.0,19931
1088856.0,특별광역시도,6.0,22760
1088857.0,특별광역시도,8.0,18607
1088858.0,특별광역시도,8.0,20500
1088863.0,특별광역시도,4.0,20956
1088864.0,특별광역시도,4.0,20923
1088865.0,특별광역시도,2.0,4929
1088866.0,특별광역시도,2.0,5465
1088868.0,일반국도,5.0,36862
1088869.0,특별광역시도,2.0,5035
1088870.0,특별광역시도,2.0,5729
1088871.0,특별광역시도,6.0,19638
1088872.0,특별광역시도,6.0,19335
1088873.0,특별광역시도,6.0,23928
1088874.0,특별광역시도,6.0,21258
1088879.0,일반국도,4.0,13533
1088881.0,특별광역시도,4.0,12554
1088882.0,특별광역시도,4.0,9710
1088883.0,일반국도,6.0,21244
1088884.0,일반국도,6.0,21763
1088885.0,특별광역시도,4.0,17919
1088886.0,특별광역시도,4.0,20490
1088887.0,특별광역시도,3.0,17223
1088888.0,특별광역시도,5.0,23804
1088889.0,특별광역시도,5.0,27809
1088890.0,특별광역시도,4.0,17040
1088891.0,특별광역시도,4.0,17009
1088892.0,특별광역시도,4.0,12420
1088893.0,특별광역시도,4.0,12988
1088894.0,특별광역시도,6.0,20892
1088895.0,특별광역시도,6.0,23719
1088896.0,특별광역시도,5.0,12118
1088897.0,특별광역시도,5.0,11269
1088898.0,특별광역시도,6.0,22295
1088899.0,특별광역시도,6.0,26378
1088900.0,특별광역시도,4.0,14536
1088901.0,특별광역시도,4.0,14644
1088902.0,특별광역시도,4.0,11842
1088903.0,특별광역시도,4.0,11613
1088904.0,특별광역시도,7.0,32819
1088905.0,특별광역시도,3.0,29833
1088906.0,특별광역시도,4.0,12164
1088907.0,특별광역시도,4.0,12636
1088910.0,특별광역시도,6.0,20609
1088911.0,특별광역시도,6.0,24353
1088912.0,일반국도,6.0,25439
1088913.0,특별광역시도,6.0,17602
1088914.0,특별광역시도,6.0,22592
1088915.0,일반국도,6.0,25241
1088916.0,일반국도,6.0,30894
1088917.0,특별광역시도,4.0,7498
1088918.0,특별광역시도,4.0,5142
1088919.0,특별광역시도,6.0,22706
1088920.0,특별광역시도,6.0,28746
1088921.0,특별광역시도,7.0,21530
1088922.0,특별광역시도,7.0,27984
1088923.0,특별광역시도,2.0,5317
1088924.0,특별광역시도,2.0,5664
1088925.0,특별광역시도,4.0,12045
1088926.0,특별광역시도,4.0,12880
1088927.0,특별광역시도,6.0,28087
1088928.0,특별광역시도,6.0,28885
1088931.0,특별광역시도,4.0,11389
1088932.0,특별광역시도,4.0,12053
1088935.0,특별광역시도,5.0,26868
1088936.0,특별광역시도,5.0,23785
1088937.0,특별광역시도,4.0,6673
1088938.0,특별광역시도,4.0,6161
1088941.0,특별광역시도,5.0,20947
1088942.0,특별광역시도,5.0,17464
1088943.0,특별광역시도,4.0,17609
1088944.0,특별광역시도,4.0,19796
1088945.0,특별광역시도,2.0,6989
1088946.0,특별광역시도,2.0,5622
1088949.0,특별광역시도,5.0,14160
1088950.0,특별광역시도,5.0,14890
1088951.0,특별광역시도,6.0,20958
1088952.0,특별광역시도,6.0,19401
1088953.0,특별광역시도,4.0,8444
1088954.0,특별광역시도,4.0,9783
1088956.0,특별광역시도,2.0,3652
1089167.0,특별광역시도,6.0,28090
1089168.0,특별광역시도,6.0,26884
1089169.0,특별광역시도,6.0,20047
1089170.0,특별광역시도,6.0,19530
1089171.0,특별광역시도,6.0,25613
1089172.0,특별광역시도,6.0,26487
1089173.0,특별광역시도,4.0,33235
1089174.0,특별광역시도,4.0,22186
1089175.0,특별광역시도,4.0,28485
1089178.0,특별광역시도,6.0,30238
1089181.0,특별광역시도,6.0,19024
1089182.0,특별광역시도,6.0,21683
1089185.0,특별광역시도,3.0,14311
1089186.0,특별광역시도,4.0,13072
1089187.0,특별광역시도,4.0,12395
1089188.0,특별광역시도,4.0,15770
1089189.0,특별광역시도,4.0,17267
1089195.0,일반국도,4.0,24404
1089202.0,특별광역시도,1.0,5203
1089203.0,특별광역시도,3.0,20328
1089204.0,특별광역시도,4.0,16338
1089205.0,특별광역시도,4.0,13037
1089206.0,특별광역시도,4.0,7356
1089207.0,특별광역시도,4.0,8630
1089208.0,특별광역시도,2.0,5561
1089209.0,특별광역시도,2.0,6926
1089210.0,특별광역시도,4.0,7622
1089211.0,특별광역시도,4.0,8435
1089212.0,일반국도,6.0,31148
1089213.0,일반국도,6.0,33341
1089214.0,특별광역시도,2.0,11635
1089215.0,특별광역시도,1.0,12876
1089216.0,특별광역시도,6.0,18835
1089217.0,특별광역시도,6.0,17987
1089218.0,특별광역시도,3.0,10089
1089219.0,특별광역시도,3.0,9581
1089224.0,특별광역시도,4.0,13228
1089225.0,특별광역시도,6.0,20457
1089226.0,특별광역시도,6.0,25771
1089229.0,특별광역시도,3.0,22799
1089233.0,특별광역시도,2.0,15572
1089234.0,특별광역시도,2.0,13890
1089235.0,특별광역시도,2.0,11875
1089236.0,특별광역시도,2.0,12199
1089237.0,특별광역시도,3.0,27380
1089238.0,특별광역시도,2.0,21978
1089239.0,특별광역시도,6.0,32351
1089240.0,특별광역시도,6.0,42573
1089243.0,특별광역시도,4.0,14833
1089244.0,특별광역시도,4.0,14146
1089579.0,일반국도,6.0,22047
1089583.0,특별광역시도,6.0,22485
1089584.0,특별광역시도,6.0,26289
1089585.0,특별광역시도,6.0,23562
1089586.0,특별광역시도,6.0,32318
1089589.0,일반국도,6.0,22566
1089590.0,일반국도,6.0,25127
1089591.0,특별광역시도,6.0,16888
1089592.0,특별광역시도,6.0,17664
1089593.0,특별광역시도,2.0,9749
1089594.0,특별광역시도,2.0,9164
1089595.0,일반국도,6.0,24246
1089596.0,일반국도,6.0,24859
1089597.0,특별광역시도,4.0,14706
1089598.0,특별광역시도,4.0,13942
1089599.0,특별광역시도,4.0,14940
1089600.0,특별광역시도,4.0,14350
1089601.0,특별광역시도,4.0,9524
1089602.0,특별광역시도,4.0,14081
1089603.0,특별광역시도,6.0,22618
1089604.0,특별광역시도,6.0,23693
1089607.0,특별광역시도,4.0,6468
1089608.0,특별광역시도,4.0,12190
1089609.0,특별광역시도,6.0,17395
1089610.0,특별광역시도,6.0,22029
1089614.0,일반국도,10.0,32595
1089615.0,일반국도,10.0,31471
1089616.0,특별광역시도,4.0,13428
1089617.0,특별광역시도,4.0,13080
1089620.0,특별광역시도,4.0,27607
1089622.0,특별광역시도,3.0,15875
1089623.0,특별광역시도,3.0,18873
1089624.0,일반국도,4.0,39468
1089626.0,특별광역시도,8.0,33730
1089627.0,특별광역시도,8.0,34247
1089630.0,특별광역시도,7.0,35396
1089631.0,특별광역시도,7.0,28221
1089632.0,특별광역시도,6.0,25076
1089633.0,특별광역시도,6.0,24859
1089634.0,특별광역시도,4.0,17582
1089635.0,특별광역시도,5.0,22101
1089636.0,특별광역시도,5.0,21613
1089637.0,특별광역시도,2.0,6341
1089638.0,특별광역시도,2.0,6497
1089639.0,특별광역시도,6.0,24126
1089640.0,특별광역시도,6.0,20860
1089642.0,특별광역시도,6.0,32132
1089643.0,특별광역시도,6.0,28385
1089644.0,특별광역시도,2.0,13626
1089645.0,특별광역시도,4.0,16248
1089646.0,특별광역시도,4.0,19417
1089717.0,특별광역시도,6.0,29156
1089718.0,특별광역시도,6.0,31917
1089727.0,특별광역시도,6.0,28390
1089728.0,특별광역시도,7.0,26534
1089845.0,특별광역시도,4.0,11561
1089920.0,특별광역시도,4.0,15547
1090065.0,특별광역시도,2.0,3191
1090107.0,특별광역시도,4.0,14383
1090111.0,특별광역시도,6.0,25453
1090117.0,특별광역시도,4.0,16072
1090118.0,특별광역시도,9.0,34027
1090119.0,특별광역시도,8.0,39396
1090160.0,특별광역시도,6.0,21362
1090161.0,특별광역시도,7.0,40148
1090162.0,특별광역시도,2.0,12749
1090163.0,특별광역시도,6.0,20902
1090164.0,특별광역시도,7.0,25677
1090165.0,특별광역시도,4.0,14199
1090168.0,특별광역시도,3.0,21626
1090169.0,특별광역시도,2.0,14110
1090170.0,특별광역시도,6.0,20511
1090171.0,특별광역시도,6.0,19680
1090213.0,특별광역시도,4.0,17301
1090214.0,특별광역시도,6.0,24251
1090215.0,특별광역시도,5.0,16883
1090216.0,특별광역시도,2.0,4716
1090217.0,특별광역시도,2.0,6447
1090218.0,특별광역시도,5.0,21551
1090219.0,특별광역시도,6.0,22383
1090220.0,특별광역시도,2.0,9558
1090221.0,특별광역시도,2.0,5369
1090222.0,특별광역시도,4.0,14834
1090223.0,특별광역시도,4.0,11162
1090224.0,특별광역시도,4.0,8815
1090225.0,특별광역시도,2.0,8093
1090226.0,특별광역시도,2.0,10794
1090227.0,특별광역시도,2.0,9516
1090228.0,특별광역시도,2.0,5443
1090229.0,특별광역시도,7.0,45963
1090230.0,일반국도,6.0,26801
1090231.0,특별광역시도,6.0,17239
1090232.0,특별광역시도,1.0,3052
1090233.0,특별광역시도,1.0,6218
1090237.0,특별광역시도,2.0,9729
1090238.0,특별광역시도,1.0,6438
1090239.0,특별광역시도,1.0,11469
1090240.0,특별광역시도,1.0,5709
1090242.0,특별광역시도,1.0,9568
1090243.0,특별광역시도,1.0,4219
1090244.0,특별광역시도,4.0,11970
1090245.0,특별광역시도,6.0,15773
1090247.0,특별광역시도,5.0,18973
1090248.0,특별광역시도,4.0,15168
1090432.0,특별광역시도,4.0,9396
1090433.0,특별광역시도,4.0,6461
1090562.0,특별광역시도,4.0,30391
1090565.0,특별광역시도,4.0,13869
1090566.0,특별광역시도,4.0,12864
1090567.0,특별광역시도,4.0,13857
1090568.0,특별광역시도,4.0,13825
1090573.0,특별광역시도,4.0,14660
1090574.0,특별광역시도,4.0,12375
1090575.0,특별광역시도,6.0,15753
1090576.0,특별광역시도,6.0,15709
1090577.0,특별광역시도,4.0,14232
1090578.0,특별광역시도,4.0,13542
1090594.0,특별광역시도,6.0,29034
1090595.0,특별광역시도,6.0,27401
1090596.0,특별광역시도,2.0,10414
1090597.0,특별광역시도,2.0,11808
1090598.0,특별광역시도,4.0,22201
1090599.0,특별광역시도,4.0,18558
1090600.0,특별광역시도,1.0,4994
1090601.0,특별광역시도,1.0,6574
1090602.0,특별광역시도,7.0,31396
1090603.0,특별광역시도,7.0,24929
1090604.0,특별광역시도,2.0,17732
1090605.0,특별광역시도,5.0,27589
1090606.0,특별광역시도,5.0,27981
1090607.0,특별광역시도,5.0,29751
1090608.0,특별광역시도,5.0,24377
1090609.0,특별광역시도,5.0,32074
1090610.0,특별광역시도,5.0,22090
1090611.0,특별광역시도,5.0,32544
1090612.0,특별광역시도,5.0,24406
1090616.0,특별광역시도,8.0,34120
1090617.0,특별광역시도,8.0,26638
1090621.0,특별광역시도,6.0,18477
1090622.0,특별광역시도,6.0,16973
1090637.0,일반국도,6.0,26067
1090638.0,일반국도,6.0,26581
1090639.0,일반국도,6.0,26744
1090640.0,일반국도,6.0,23608
1090641.0,일반국도,6.0,21118
1090642.0,일반국도,6.0,24979
1090670.0,특별광역시도,2.0,18386
1090672.0,특별광역시도,8.0,28256
1090673.0,특별광역시도,9.0,37378
1090674.0,특별광역시도,4.0,10228
1090676.0,특별광역시도,2.0,34229
1090678.0,특별광역시도,3.0,9361
1090679.0,특별광역시도,4.0,18946
1090680.0,특별광역시도,6.0,15978
1090681.0,특별광역시도,1.0,2452
1090682.0,특별광역시도,6.0,19570
1090683.0,특별광역시도,6.0,16174
1090693.0,특별광역시도,2.0,12818
1090694.0,특별광역시도,1.0,8426
1090700.0,특별광역시도,5.0,20510
1090701.0,특별광역시도,4.0,12903
1090702.0,특별광역시도,6.0,22272
1090703.0,특별광역시도,7.0,25014
1090709.0,특별광역시도,5.0,13459
1090710.0,특별광역시도,2.0,6292
1090711.0,특별광역시도,4.0,13836
1090712.0,특별광역시도,4.0,19273
1090713.0,특별광역시도,4.0,10436
1090714.0,특별광역시도,4.0,11110
1090715.0,특별광역시도,2.0,9763
1090716.0,특별광역시도,2.0,8841
1090717.0,특별광역시도,2.0,5688
1090718.0,특별광역시도,2.0,8901
1090719.0,특별광역시도,6.0,17405
1090720.0,특별광역시도,6.0,21775
1090721.0,특별광역시도,8.0,36281
1090722.0,특별광역시도,8.0,30207
1090723.0,일반국도,6.0,27534
1090725.0,특별광역시도,6.0,25005
1090729.0,특별광역시도,1.0,6014
1090730.0,특별광역시도,4.0,26655
1090732.0,특별광역시도,3.0,20115
1090733.0,특별광역시도,1.0,8511
1090734.0,특별광역시도,1.0,4122
1090735.0,특별광역시도,2.0,18223
1090736.0,일반국도,4.0,34024
1090737.0,특별광역시도,1.0,12489
1090739.0,특별광역시도,1.0,6160
1090740.0,특별광역시도,3.0,8564
1090741.0,특별광역시도,7.0,42968
1090742.0,특별광역시도,7.0,44943
1090743.0,특별광역시도,5.0,12225
1090745.0,특별광역시도,4.0,7956
1090746.0,특별광역시도,4.0,9666
1090945.0,특별광역시도,4.0,16075
1090963.0,특별광역시도,3.0,18657
1090991.0,특별광역시도,6.0,21911
1090992.0,특별광역시도,6.0,22642
1091003.0,특별광역시도,1.0,9654
1091004.0,특별광역시도,5.0,15703
1091005.0,특별광역시도,4.0,16088
1091006.0,특별광역시도,2.0,7425
1091007.0,특별광역시도,2.0,4244
1091018.0,특별광역시도,2.0,14163
1091019.0,특별광역시도,2.0,13386
1091024.0,특별광역시도,6.0,21313
1091025.0,특별광역시도,6.0,20592
1091068.0,특별광역시도,2.0,4633
1091069.0,특별광역시도,5.0,12049
1091104.0,특별광역시도,5.0,10848
1091105.0,특별광역시도,2.0,5658
1091413.0,일반국도,2.0,47806
1091444.0,일반국도,6.0,23442
1091445.0,일반국도,6.0,25405
1091530.0,특별광역시도,3.0,22404
1091541.0,특별광역시도,1.0,7330
1091543.0,특별광역시도,5.0,32761
1091544.0,특별광역시도,3.0,26090
1091550.0,특별광역시도,3.0,24523
1091551.0,특별광역시도,2.0,9538
1091553.0,특별광역시도,5.0,27215
1091558.0,일반국도,7.0,33385
1091568.0,특별광역시도,6.0,19874
1091570.0,특별광역시도,4.0,35442
1091571.0,특별광역시도,4.0,22794
1091572.0,특별광역시도,2.0,18099
1091573.0,특별광역시도,4.0,40241
1091574.0,특별광역시도,4.0,37963
1091575.0,특별광역시도,2.0,2726
1091577.0,특별광역시도,1.0,7142
1091578.0,특별광역시도,4.0,13260
1091579.0,특별광역시도,4.0,18082
1091582.0,특별광역시도,4.0,23459
1091583.0,특별광역시도,2.0,13400
1091584.0,특별광역시도,1.0,3883
1091585.0,특별광역시도,4.0,21094
1091589.0,특별광역시도,4.0,26050
1091590.0,특별광역시도,3.0,30991
1091591.0,특별광역시도,8.0,32770
1091592.0,특별광역시도,8.0,26335
1091596.0,특별광역시도,5.0,60989
1091597.0,특별광역시도,1.0,1596
1091598.0,특별광역시도,2.0,23949
1091599.0,특별광역시도,1.0,17456
1091602.0,특별광역시도,2.0,8903
1091604.0,특별광역시도,6.0,27636
1091605.0,특별광역시도,2.0,4372
1091606.0,특별광역시도,2.0,4924
1091607.0,특별광역시도,2.0,4946
1091608.0,특별광역시도,2.0,3795
1091609.0,특별광역시도,1.0,2497
1091611.0,특별광역시도,1.0,10137
1091613.0,특별광역시도,1.0,4258
1091614.0,특별광역시도,2.0,7978
1091615.0,특별광역시도,2.0,6266
1091618.0,특별광역시도,5.0,29737
1091622.0,특별광역시도,2.0,11422
1091623.0,특별광역시도,1.0,16864
1091624.0,특별광역시도,1.0,6339
1091628.0,특별광역시도,4.0,34555
1091629.0,일반국도,5.0,61273
1091630.0,일반국도,5.0,52397
1091632.0,특별광역시도,2.0,31237
1091633.0,특별광역시도,2.0,14727
1091635.0,특별광역시도,6.0,25853
1091636.0,특별광역시도,6.0,25371
1091639.0,특별광역시도,6.0,25776
1091640.0,특별광역시도,6.0,25505
1091641.0,일반국도,6.0,24536
1091642.0,특별광역시도,4.0,24786
1091643.0,특별광역시도,4.0,25030
1091644.0,특별광역시도,1.0,23188
1091647.0,특별광역시도,4.0,9499
1091648.0,특별광역시도,4.0,25167
1092197.0,특별광역시도,3.0,28662
1092198.0,특별광역시도,3.0,31285
1092199.0,특별광역시도,5.0,18838
1092208.0,일반국도,5.0,66022
1092214.0,특별광역시도,3.0,8089
1092215.0,특별광역시도,2.0,18543
1092216.0,특별광역시도,2.0,21348
1092219.0,일반국도,3.0,22087
1092221.0,특별광역시도,2.0,19480
1092222.0,특별광역시도,2.0,8449
1092223.0,특별광역시도,2.0,12076
1092226.0,특별광역시도,6.0,21448
1092227.0,특별광역시도,3.0,22828
1092228.0,특별광역시도,2.0,12268
1092229.0,특별광역시도,2.0,12598
1092230.0,특별광역시도,4.0,16324
1092231.0,특별광역시도,4.0,14134
1092232.0,특별광역시도,4.0,17135
1092233.0,특별광역시도,4.0,16949
1092234.0,특별광역시도,4.0,16273
1092235.0,특별광역시도,4.0,15723
1092236.0,특별광역시도,1.0,5590
1092237.0,특별광역시도,3.0,23712
1092238.0,특별광역시도,2.0,32813
1092249.0,특별광역시도,3.0,42333
1092257.0,특별광역시도,4.0,28402
1092281.0,특별광역시도,1.0,2502
1092282.0,특별광역시도,2.0,13688
1092293.0,특별광역시도,3.0,32428
1092299.0,특별광역시도,5.0,74318
1092308.0,특별광역시도,2.0,15101
1092310.0,특별광역시도,2.0,15304
1092311.0,특별광역시도,2.0,8307
1092312.0,특별광역시도,5.0,8715
1092316.0,일반국도,4.0,17922
1092317.0,일반국도,4.0,22721
1092319.0,일반국도,7.0,28920
1092321.0,특별광역시도,1.0,11892
1092322.0,특별광역시도,4.0,35535
1092323.0,특별광역시도,1.0,4866
1092332.0,특별광역시도,8.0,30543
1092333.0,특별광역시도,8.0,31729
1093352.0,특별광역시도,4.0,2427
1093353.0,특별광역시도,4.0,7839
1093354.0,특별광역시도,2.0,4025
1093355.0,특별광역시도,2.0,3764
1093356.0,특별광역시도,1.0,4821
1093357.0,일반국도,7.0,30244
1093358.0,특별광역시도,6.0,22838
1093359.0,특별광역시도,6.0,28874
1093360.0,특별광역시도,6.0,23305
1093361.0,특별광역시도,4.0,5597
1093362.0,특별광역시도,2.0,9281
1093363.0,특별광역시도,4.0,9283
1093364.0,특별광역시도,2.0,8548
1093365.0,특별광역시도,1.0,3689
1093366.0,특별광역시도,4.0,12306
1093367.0,일반국도,6.0,25329
1093368.0,특별광역시도,1.0,5016
1093369.0,특별광역시도,1.0,2403
1093370.0,특별광역시도,2.0,2553
1093371.0,특별광역시도,2.0,4761
1093372.0,특별광역시도,1.0,5843
1093375.0,특별광역시도,3.0,6230
1093376.0,특별광역시도,4.0,8358
1093380.0,특별광역시도,5.0,36509
1093381.0,특별광역시도,4.0,21640
1093382.0,특별광역시도,2.0,13622
1093383.0,특별광역시도,2.0,11447
1093385.0,특별광역시도,1.0,8929
1093386.0,특별광역시도,4.0,14413
1093387.0,특별광역시도,4.0,13776
1093388.0,특별광역시도,4.0,15662
1093389.0,특별광역시도,4.0,21223
1093390.0,특별광역시도,4.0,14069
1093391.0,특별광역시도,4.0,20131
1093392.0,특별광역시도,2.0,9351
1093393.0,특별광역시도,6.0,40661
1093394.0,특별광역시도,6.0,34178
1093395.0,특별광역시도,2.0,13799
1093396.0,특별광역시도,4.0,13653
1093397.0,특별광역시도,4.0,18465
1093398.0,특별광역시도,4.0,15085
1093399.0,특별광역시도,4.0,6780
