LINK_ID,lat,lng,전일
1036869,37.54745651611724,127.00396119181832,18172
1036870,37.55485709991227,127.01062576808977,19116
1036871,37.52408523430261,127.02843117428218,11126
1036874,37.54391576931049,127.02349815427029,11200
1036875,37.54472218193665,127.02451524135704,1878
1036876,37.54467671952729,127.02455068226202,11765
1036877,37.54465228198495,127.02405748242806,10265
1036878,37.54476949330677,127.02445945390154,15009
1036883,37.54504093792303,127.02472428331392,16494
1036884,37.54504464416386,127.0247048922518,4425
1036885,37.55366934123112,127.04252141418154,8094
1036886,37.54742460929457,127.00349927680094,1498
1036887,37.54746267987932,127.0035501343108,19593
1036888,37.54746237496662,127.00356353329067,2843
1036889,37.5472801006294,127.0036228130392,22404
1036890,37.54766551844625,127.00268107259964,19899
1036893,37.58970384403753,127.03643648001638,21778
1036894,37.58909824056822,127.03680692051836,21300
1036895,37.589727434626816,127.03654576815346,31007
1036896,37.5904823597461,127.03632067166173,28758
1036899,37.66283305527031,127.0424578423714,19498
1036900,37.66252874428744,127.03476499204832,23081
1036901,37.66274296784284,127.04245828434364,21894
1036902,37.662746324516384,127.04664996742764,21132
1036903,37.66279222399974,127.04239984637726,24068
1036904,37.65672336724395,127.03959269635403,23421
1036905,37.65134419121582,127.0363996094331,26710
1036906,37.65676126346966,127.03948983635443,27003
1036907,37.65138355898842,127.03629763271138,22705
1036908,37.64653459300445,127.03354613382042,23249
1036909,37.65131892569754,127.03635160489192,19647
1036910,37.65148016010794,127.0376989745668,18850
1036914,37.65368989953134,127.05760650008791,27696
1036915,37.653099812473975,127.05533957750536,19786
1036918,37.65146233077762,127.05515338427406,20599
1036919,37.61474651945997,127.06407749635456,9998
1036920,37.59490340606612,127.08017766632244,33035
1036921,37.59505946569452,127.0804333254716,27786
1036922,37.59495093123084,127.08010482338688,14258
1036934,37.64919169608645,127.06954931833702,20432
1036935,37.6387918292752,127.07542931011916,22095
1036936,37.64924594377235,127.06963981286034,22509
1036937,37.65575948103236,127.0669897301929,21343
1036938,37.64925126787848,127.06955349092482,20211
1036939,37.64551507110459,127.06392961803128,16636
1036940,37.64918446053975,127.06962930483316,17424
1036941,37.63872551344621,127.07545314876448,15941
1036942,37.65430918709676,127.06058614948672,21472
1036943,37.653602770010245,127.05763549198852,18347
1036944,37.65422418459383,127.06062316664216,17140
1036945,37.65581478295563,127.06702893875408,19042
1036946,37.65427512484182,127.06065672545286,23768
1036947,37.655647427891054,127.06016574745944,25536
1036948,37.6612106012006,127.05859907001476,25884
1036949,37.65566576589018,127.06027673776352,20560
1036950,37.66126664451119,127.0586616782358,20795
1036951,37.66166598495392,127.0526316166486,24396
1036952,37.66123004696445,127.05870969235876,19785
1036953,37.66455698386118,127.05780112806532,21280
1036954,37.65578345037132,127.06709901663454,19096
1036955,37.64554178018723,127.06385787030908,23716
1036956,37.63597730082221,127.06830971662778,25486
1036957,37.64557528122019,127.0639630736798,20476
1036958,37.65425563212284,127.06054604621389,22178
1036962,37.644945103941616,127.06159040400986,22341
1036963,37.64546828814901,127.05706635534878,20243
1036964,37.63338700753573,127.0642234761842,27142
1036965,37.635998612265496,127.06822432415152,21347
1036966,37.633460371071365,127.0641576492578,25182
1036967,37.63328885563238,127.06405479204474,20715
1036968,37.63407257820711,127.06031327402376,14439
1036969,37.629062032632746,127.06393932107024,23297
1036970,37.63409131742651,127.0603007038797,3807
1036971,37.6322002946269,127.06226550274816,17451
1036972,37.63336221880791,127.06398896455909,18674
1036974,37.63227246628399,127.0621976843302,28092
1036975,37.6320386625157,127.06200876105548,29110
1036979,37.6290361322829,127.06383088602726,15410
1036980,37.61761874086243,127.07001721888612,12815
1036982,37.64698640614672,127.0565507466902,13358
1036984,37.63592600494378,127.0682914068784,20915
1036985,37.63878649868887,127.07537173044844,18677
1036986,37.63594772952676,127.06820268074256,22948
1036987,37.61770064205318,127.07570759850935,21751
1036988,37.638709579965855,127.07538295247464,28327
1036990,37.6115410166147,127.03515228734442,27786
1036993,37.61275542159479,127.06071664735236,18229
1036994,37.6128064369124,127.06080978324384,15623
1036995,37.6129325073272,127.06058266192171,21736
1036996,37.612746807116366,127.0607944998072,23424
1036997,37.63063625098972,127.04155559633053,21835
1036998,37.62421766499404,127.04966055224598,22329
1036999,37.61156757040644,127.03506788124604,14458
1037000,37.60429544457916,127.0375155186838,13045
1037001,37.6116186344212,127.03509473270712,26315
1037004,37.61530185187352,127.0667299033196,4582
1037005,37.6153291815233,127.06675949104132,13250
1037006,37.61762111872768,127.06990395072518,19802
1037007,37.61641114805008,127.07004851393448,14120
1037008,37.61582478857173,127.07008995669062,24833
1037009,37.61667375472544,127.0726204226201,27985
1037011,37.615872037746136,127.07012612151324,15408
1037012,37.6164034967454,127.06993566125536,16754
1037013,37.61591069576921,127.07005638821252,23237
1037014,37.61576679379744,127.0697933694794,23346
1037015,37.6156800832968,127.06910415974524,31356
1037016,37.61425386237769,127.06331081123068,25510
1037017,37.61567868138167,127.06913239422516,14287
1037018,37.61559285880482,127.0691319431462,27827
1037019,37.615836683159706,127.06969713679352,30665
1037036,37.61658970981165,127.07266135071742,27253
1037037,37.61676705055517,127.07291610995252,35858
1037038,37.61641464383046,127.09339760397302,19354
1037039,37.61448790194823,127.09605795186792,18471
1037040,37.616494006518245,127.09345131548616,18238
1037041,37.61643249170962,127.09347376359784,2464
1037042,37.61693777374058,127.09369765650992,7508
1037043,37.62047001009813,127.08438789033151,34551
1037044,37.617648874666,127.07567486357974,38468
1037045,37.62038852924105,127.08438599029895,17461
1037046,37.61899245289101,127.08787974711218,17801
1037047,37.620389623006055,127.08443889332165,32613
1037048,37.62163231118011,127.08714747392445,34708
1037049,37.61422485692029,127.06507593511854,12772
1037050,37.61481352209446,127.06635920052094,10851
1037051,37.61495084491941,127.06483746538724,8562
1037052,37.616683892063286,127.07295976783686,27724
1037053,37.61685687176031,127.07317327999642,35755
1037054,37.62155134300317,127.08719716854516,26905
1037055,37.63796735471768,127.10754409340724,26016
1037056,37.62158064583477,127.08711896198751,31765
1037057,37.62068275977983,127.08754855678733,26919
1037058,37.617731677793685,127.07563010388073,37609
1037059,37.61677420558206,127.07321843551397,37750
1037060,37.61767731495202,127.07559819971496,24286
1037061,37.59987922824041,127.100511604261,24795
1037062,37.61630612253112,127.10273087952432,16027
1037063,37.617451181316206,127.10332408359427,15106
1037064,37.61446811512196,127.09594743411976,15743
1037065,37.59992433997896,127.1004418817754,24785
1037066,37.59917624909885,127.09733959590254,24939
1037067,37.59988282670976,127.10039841828343,18494
1037068,37.58054565524208,127.09323072816704,14063
1037069,37.59926319661004,127.09730974235391,25107
1037070,37.5949737371044,127.08046824413915,25783
1037071,37.60206669759216,127.02218361749232,26704
1037072,37.60146154549867,127.0221331297332,25132
1037073,37.60204828651326,127.02229451018952,24757
1037074,37.60426617135246,127.02515214961052,26792
1037075,37.6021011888354,127.02222743867765,7435
1037076,37.60147947398383,127.02202212091116,28057
1037077,37.6014058971378,127.02212006055292,29066
1037082,37.60074535642372,127.02186544707143,28422
1037083,37.59178928471264,127.0132948495297,29836
1037084,37.60420796545783,127.02514010489575,20113
1037085,37.60347782804919,127.02583606297289,19832
1037086,37.60191298883729,127.04155774521224,22712
1037087,37.60188720520212,127.04154704964708,32582
1037089,37.60025146041572,127.04047737520315,25201
1037090,37.60067486193523,127.04081597944553,46490
1037091,37.604281330506105,127.03740609870474,15569
1037092,37.6037307488363,127.03725989240344,4386
1037093,37.603764605015535,127.03706510424648,15114
1037094,37.60366437241845,127.03725321482707,12341
1037095,37.603669412798645,127.037176880915,17377
1037096,37.60261708864817,127.03831960495089,12652
1037097,37.60265428911327,127.03826448475915,37736
1037098,37.602608847412505,127.0382071880388,15192
1037099,37.60025838531435,127.04037729737182,32488
1037105,37.59341276991605,127.08028263835878,17449
1037106,37.59708964833494,127.0802421892278,20238
1037109,37.58973185839904,127.06888863323638,10341
1037110,37.591543568520585,127.06720990964914,7400
1037111,37.59152067995693,127.06728120677548,30259
1037112,37.592027936270696,127.06855473988608,28976
1037113,37.59289197720396,127.07159661884232,24142
1037114,37.59194422925887,127.06859662578016,25192
1037116,37.59280606790014,127.07163088729564,29148
1037117,37.59314653691076,127.07273622244108,28392
1037124,37.58563280344608,127.05158905827658,25938
1037125,37.59160545715801,127.06724278573128,28153
1037126,37.58931222234207,127.03579860667348,3449
1037127,37.58931478725924,127.0358029899207,18662
1037128,37.59048489631764,127.0364338444523,29320
1037129,37.59050270531999,127.03632513496288,15350
1037132,37.66170463791606,127.05231563234096,24699
1037133,37.66175514178989,127.05264824148674,17832
1037135,37.65302263169546,127.05500101862415,27488
1037136,37.653186311579965,127.05530772042378,26115
1037137,37.65306336261072,127.05492880761348,4782
1037138,37.64550919566601,127.05675053827056,22358
1037139,37.64555731044278,127.05708408669776,21241
1037146,37.604185319140186,127.02631897933811,20568
1037147,37.68066821005345,127.04543135929022,24179
1037148,37.60162885529519,127.02255452655204,25033
1037152,37.60173736086949,127.02128995972495,2376
1037153,37.601770699766114,127.02124159519704,24796
1037160,37.63202947733249,127.06198233613996,6383
1037164,37.59710493182274,127.08024396350255,11572
1037166,37.60406388666088,127.03123900662308,26271
1037167,37.60368661762194,127.0311657946271,26441
1037169,37.6150448723097,127.06685134024592,17348
1037171,37.60288356765507,127.03576770218088,42549
1037173,37.60623309407172,127.00748085207454,5547
1037174,37.60420647311304,127.02687821288971,5810
1037175,37.60417843023533,127.02686332982752,17646
1037176,37.60408747481989,127.0373426271584,15937
1037177,37.60408293273265,127.03733838668629,2903
1037178,37.60459661184225,127.04536091202168,30733
1037179,37.602495688726194,127.04149329684202,32607
1037183,37.59501309997968,127.0805062925484,11819
1037185,37.60199623748677,127.03766071441665,2642
1037186,37.601992776800586,127.0376259016712,34124
1037187,37.60003406149249,127.0410376514141,26892
1037194,37.61299275979157,127.06059904974664,22883
1037195,37.6046641249474,127.04492490424413,35287
1037204,37.603659076913225,127.03218186101506,28210
1037205,37.60911279153657,127.03036214181404,35103
1037206,37.60913197164513,127.03047278878854,31388
1037207,37.61233508868294,127.03015633768702,31580
1037208,37.60908341609495,127.03044906542227,25600
1037213,37.60316047642792,127.026075300334,21058
1037214,37.60317419433817,127.0260818374728,4252
1037215,37.61641444988839,127.06993577070251,10910
1037216,37.61585347035136,127.06976255870998,27788
1037217,37.61575140696488,127.06973377490932,24528
1037218,37.61387047714694,127.06274109879509,4790
1037219,37.61387892079553,127.06275886806152,18139
1037220,37.61435205429431,127.06431531441596,2049
1037221,37.61432874658765,127.06425630212404,8057
1037222,37.61476072841478,127.0664504037409,16467
1037223,37.614339207389385,127.0632750102201,17341
1037228,37.604567948138,127.02757856923417,9710
1037229,37.60456825410128,127.0275627410974,3399
1037230,37.60651007754489,127.00676069242265,30498
1037231,37.67828203423514,127.05531019497346,24250
1037232,37.60246054396463,127.03820908207015,21984
1037234,37.60555838767972,127.00929234111942,4516
1037239,37.60185869597972,127.03850134440636,44114
1037240,37.60368779958053,127.03215289664594,38637
1037241,37.60318242586325,127.03354214004638,25897
1037242,37.60752417935886,127.00486971225276,4228
1037243,37.60751795689683,127.00488312966051,5725
1037244,37.6066556709554,127.00710548729944,11539
1037255,37.60916075633792,126.99860069490003,9988
1037256,37.603465155080364,127.0324921417354,2746
1037260,37.60843398445054,126.99967568352568,3917
1037261,37.60901663444208,126.99799102499745,13994
1037262,37.608504364718925,126.99965672701498,7090
1037263,37.60855821444292,126.99962876194678,5676
1037264,37.60630862425721,127.00700928664064,28414
1037265,37.60767974153353,127.00422049104014,5086
1037266,37.60739501355251,127.00525977529922,7572
1037267,37.60774741030855,127.00340182048222,5534
1037268,37.60902033241774,126.9979670922243,7366
1037269,37.60365012136813,127.01559672676817,28821
1037270,37.60199882932206,127.02153710818033,11487
1037271,37.60199758599711,127.02151238779628,4681
1037272,37.6040477104638,127.02656913300108,5539
1037273,37.604078637877535,127.02658082160995,2348
1037274,37.60437871705233,127.02689428645634,10123
1037275,37.60468078588877,127.02695957585756,4457
1037276,37.604691486769376,127.02697591409276,23761
1037277,37.60389851814052,127.03163634144909,45260
1037278,37.60308655721002,127.0322343875955,27790
1037279,37.60389910513352,127.03078104683829,4488
1037280,37.603904418784815,127.03076418990936,5103
1037281,37.60446078053295,127.028377199901,19328
1037282,37.60347956029207,127.0257409046938,18341
1037283,37.60342842124228,127.02574137221823,13058
1037284,37.60337554909,127.02592615331424,22563
1037285,37.603372781299946,127.02583108579836,4305
1037286,37.60160963309254,127.02341125616316,29971
1037287,37.60221078576428,127.0242452913334,23111
1037288,37.60185877143197,127.02058731520432,8773
1037289,37.60185406034159,127.02060380095844,15715
1037290,37.60189186527634,127.02074084439457,10954
1037291,37.603348859866735,127.0153992586231,25451
1037292,37.603347986292114,127.01541179283622,4445
1037293,37.60190913851664,127.02035203721564,29275
1037294,37.60190753474991,127.02036552859026,5619
1037295,37.60507624373628,127.01012534412256,28672
1037296,37.60162743684607,127.02276830822083,14849
1037298,37.61742750284834,127.10343337193802,27475
1037299,37.617854732484965,127.10338018328734,17694
1037311,37.61426699185084,127.06294103271917,24138
1037312,37.61073976572499,127.0570860715473,18693
1037317,37.59339962743013,127.080279652924,15260
1037325,37.60383319261621,127.0375238288605,6308
1037326,37.60403237555766,127.03762769427992,9194
1037327,37.60404259004061,127.03762221462904,3788
1037330,37.60417035326732,127.02643669197828,3001
1037331,37.6041860562618,127.02651354810604,2749
1038099,37.5020466261662,127.12822870968138,23441
1038100,37.50401226498883,127.12503766808784,22809
1038101,37.50197752166465,127.1281560734042,20783
1038102,37.498511482075166,127.1342382384621,20787
1038103,37.50198458159988,127.12823750185268,14997
1038157,37.4984429157578,127.1342482890366,19025
1038158,37.507073178580015,127.13964238645916,21666
1038276,37.51446041901721,127.12088038234748,31227
1038279,37.50579043005655,127.1318410848251,14239
1038280,37.50927459276975,127.13392108498913,15456
1038283,37.55477733100346,127.12514758878294,9328
1038284,37.5561214233216,127.12564413484404,7052
1038286,37.55149340384308,127.12394527564844,10600
1038287,37.55477815886498,127.14442136823386,17210
1038288,37.55472608348793,127.12926514232484,15299
1038289,37.55468802961924,127.14442150684332,15378
1038290,37.55543780759163,127.15659368344848,13635
1038291,37.554737460188775,127.14436447493692,18894
1038292,37.55013691373774,127.12761462793723,10994
1038293,37.55478402572472,127.129209643981,10716
1038294,37.55016280486426,127.12750619496096,13472
1038295,37.54129566229504,127.1244616204,13793
1038296,37.55019005178855,127.12758713246728,10965
1038297,37.55155859919304,127.12402968055363,6677
1038298,37.55481619284666,127.12926531105488,16406
1038299,37.55474156601802,127.1253349478134,14134
1038301,37.53505776199758,127.1452745376448,30827
1038308,37.53516509153206,127.13427458260227,32100
1038311,37.52161822004021,127.13385385277913,42202
1038316,37.53868633536584,127.12347855733888,20716
1038317,37.54132278182546,127.12435378676574,21242
1038327,37.5035159050509,127.13840386814373,22186
1038335,37.51720591745825,127.14397509079303,45627
1038339,37.51714748743388,127.1440090914948,20401
1038340,37.52591119679476,127.14733042615146,22296
1038341,37.51700545419593,127.14382561987829,25165
1038342,37.50704207640261,127.13974857997064,26836
1038444,37.547072486601415,127.17361342530302,23561
1038445,37.554555644330186,127.12508320661928,8790
1038446,37.5545435140281,127.12507723169084,15460
1038450,37.554831676893805,127.12533642281616,19532
1038568,37.551602023355606,127.12410914765736,9318
1038570,37.55163495193336,127.12410098146763,10872
1038573,37.55184772966174,127.1241075794066,25479
1041389,37.689049678932,127.05542586299931,43717
1041396,37.67828010520476,127.05542356115492,27943
1041397,37.685245061349534,127.05548105253636,27979
1041399,37.680655340185794,127.04554355421448,25400
1041401,37.68523864622896,127.05559415133004,22025
1041402,37.68627628965975,127.05560212325912,23013
1041457,37.68690051682606,127.05539706364382,22323
1062569,37.515951420664194,126.83986890643504,32932
1062576,37.59283601182592,126.80514848770925,50810
1062706,37.5224883794922,126.96178727403148,44340
1062707,37.55131244958559,126.90288568186034,11497
1062708,37.55150260045511,126.90297822925608,5233
1062709,37.58942597805544,126.96737112373091,21793
1062710,37.59333588653639,126.96390902163012,24848
1063421,37.4601009026592,127.01993493837988,20997
1063422,37.46049051364374,127.02329389485595,23756
1063423,37.46049492087048,127.02326007396032,39600
1063424,37.58060848919671,127.09318729082248,12278
1063431,37.50759638351683,126.9999473889863,36573
1063432,37.51039319501293,126.99857768590084,15937
1063433,37.510461767446,126.9983390809412,14654
1063434,37.51045032543871,126.9983723570188,3380
1063435,37.51082649905454,126.99846944742563,4378
1063436,37.510835640017206,126.99844088409448,3101
1063437,37.510791695960776,126.9982335905524,9450
1063438,37.55906283975627,127.00584246396032,28567
1063439,37.55486307826543,127.01072566513828,31391
1063440,37.58040447694302,127.0901299073122,9058
1063441,37.58039895216907,127.09015238577176,21365
1063442,37.58050198871753,127.09164374228646,15921
1063443,37.5806452398942,127.09233468617056,6931
1063444,37.58039020842305,127.0924047019701,1791
1063445,37.580411916090384,127.0916475572969,23683
1063446,37.58057045357541,127.0921848539755,19137
1063447,37.58037137446003,127.092363504573,12387
1063449,37.60250338477182,127.0389875640248,5079
1063450,37.60250446488136,127.03897929255396,22067
1063468,37.56752976314116,127.13324842114048,33953
1063469,37.56581661699816,127.13484489166558,25570
1063470,37.56576613154887,127.13475109147728,34101
1063471,37.56569629424332,127.13494875271216,28214
1064367,37.67129795480755,127.04391164473428,5988
1064368,37.6617985024894,127.02769685202814,6386
1064369,37.67124750306771,127.04395751962925,24907
1064370,37.671259446524594,127.0438451282307,23794
1064372,37.66175398731269,127.0276676865564,17593
1064373,37.66712048409518,127.04322516079353,8984
1064374,37.66257543241888,127.03481300558369,8786
1064375,37.66707019033671,127.0432743596594,21381
1064376,37.66261772484428,127.03474694403538,15736
1064377,37.66257062516021,127.03469979004105,7798
1064378,37.65782438193395,127.0136958317758,10412
1064379,37.658196903958526,127.03515002087671,11573
1064380,37.658154750224725,127.0352048078635,9474
1064381,37.65769236162421,127.02786217096804,10263
1064382,37.6577822731173,127.02785424811093,11851
1064383,37.65753367217423,127.0152359391164,11900
1064384,37.657621248708345,127.01526250781912,11059
1064385,37.65678393225008,127.03956209729652,12243
1064386,37.65810757528873,127.03513772812526,11130
1064387,37.6577357146145,127.02780137678404,6592
1064388,37.643195608839775,127.02244293077028,13900
1064389,37.65092003449287,127.02862958849865,14504
1064390,37.650912341364176,127.02873447956826,7636
1064391,37.65140892886655,127.03634553675133,14253
1064392,37.65085453944847,127.02867966005373,14812
1064393,37.65757303817537,127.0151945014472,5014
1064394,37.64723591920226,127.02579209554573,14595
1064395,37.64728604242178,127.0256978915912,15114
1064396,37.64729078501257,127.02578676086992,4995
1064397,37.64831794010833,127.01429716377476,13702
1064398,37.63383790506661,127.01357886944288,13782
1064399,37.64001539957344,127.01228515998604,13015
1064400,37.63994862910096,127.01220906232037,14829
1064401,37.64271233009417,127.02232626404157,5175
1064402,37.64256809696381,127.02217671973332,7410
1064403,37.63993951082098,127.0122689950679,5348
1064404,37.642679452003655,127.0223135301288,11970
1064405,37.63627155210542,127.02313733765018,14513
1064406,37.63631186648811,127.02308301588616,8127
1064407,37.63442899833669,127.01952293896096,6609
1064408,37.6337864335177,127.01352930295911,15182
1064409,37.63447090197571,127.01945766774595,15735
1064410,37.63438149353132,127.01947156452584,19261
1064411,37.63470459593356,127.02336056522545,27447
1064412,37.634747442337726,127.02329881246916,13883
1064413,37.63465763876704,127.023308467704,19943
1064414,37.63546352022936,127.02325804967808,25702
1064415,37.63544647962789,127.02336910734728,27968
1064416,37.63626394678053,127.0230244270405,18381
1064417,37.64825793003186,127.01425272342242,12377
1064418,37.63421814636452,127.01757053655194,13113
1064419,37.64087620475389,127.01694693720349,4920
1064420,37.64078660701729,127.0169586942854,3558
1064421,37.640823768621885,127.01689884114712,14381
1064422,37.640838419734266,127.01701067295598,13244
1064423,37.63417000077999,127.01752085464324,15000
1064424,37.63425950866787,127.01750753813272,16343
1064425,37.63421082709823,127.01745757713648,12594
1064426,37.63442569244962,127.01940970596928,6287
1064427,37.63091133684705,127.01788242369324,10718
1064428,37.63093143296317,127.01788595323414,11543
1064429,37.63619538425256,127.02367414185684,17358
1064430,37.636107958367454,127.02364944934688,3135
1064431,37.63490309512743,127.02569437571248,12944
1064432,37.636176356744215,127.02362127018723,20853
1064433,37.63491384917896,127.0256521343681,17481
1064434,37.61650490351784,127.0334262440382,8982
1064435,37.630693118292136,127.04154116519108,11067
1064436,37.61659497862717,127.03342232173873,10361
1064437,37.6170819864279,127.0298150088916,11533
1064438,37.61716963394367,127.02984143193964,15455
1064439,37.61947002960434,127.02106439539568,14622
1064440,37.6195017151652,127.02103020109116,15416
1064441,37.604253450734944,127.0252378817376,16292
1064442,37.612385427121815,127.0302177181008,4306
1064443,37.61132158881152,127.02221480512443,5232
1064444,37.61135280817077,127.0221452154118,18693
1064445,37.611359455555785,127.02225595671504,17866
1064446,37.620192882125146,127.0120335268075,19683
1064447,37.60776057548342,127.00399248190134,13499
1064450,37.60474995013797,127.011728203487,27517
1064451,37.61289661621031,127.00742580798696,12570
1064452,37.61281664343455,127.0074764514709,20477
1064454,37.635437684701394,127.0338634566252,17376
1064455,37.646513986325616,127.03346853903028,7406
1064456,37.64816248293387,127.0438091725826,10027
1064457,37.64657384699342,127.03940305811676,10720
1064458,37.64666126807174,127.03937580652348,7248
1064459,37.65143090862792,127.0376469680132,5484
1064460,37.641262469867954,127.04061478219636,5119
1064461,37.651390382402326,127.03770895597329,22812
1064462,37.64659880677597,127.03933555251903,4125
1064463,37.64663635140283,127.03943859760328,4661
1064464,37.641287627189286,127.04051241966148,16859
1064465,37.65170408929517,127.04150137119628,10906
1064466,37.64434522437303,127.04465123654784,14505
1064467,37.65175984531699,127.04155222977964,17001
1064470,37.64810199835223,127.04380250404546,13160
1064471,37.64816237608317,127.0438861073525,13577
1064472,37.65670129187344,127.03951697549104,11344
1064473,37.65172642965784,127.04161119219472,12389
1064475,37.67058108947599,127.05628032904652,3280
1064476,37.67108929648436,127.05005635603732,6654
1064477,37.67052683285871,127.05622804028548,22490
1064478,37.6705433949485,127.05633947234068,23787
1064479,37.67049102983414,127.05628390918328,7826
1064480,37.66789243569208,127.0667563194044,8212
1064481,37.66785259487553,127.06669615800956,6591
1064482,37.66780244854797,127.06675003431354,6962
1064483,37.66353302992516,127.0756161470614,7860
1064484,37.65891955206554,127.06492655179738,20931
1064485,37.66274928373946,127.0753381607798,13296
1064486,37.65705984714056,127.06663245713308,13979
1064487,37.65711360875344,127.06665567117152,19789
1064488,37.65708481365575,127.0665482833033,20873
1064489,37.657817092170205,127.07515332311736,9581
1064490,37.66438129130017,127.05253258245388,2449
1064491,37.65779708636074,127.07505795069451,16309
1064492,37.65998451960956,127.0724415024716,14280
1064493,37.65992947466989,127.07253104172784,13412
1064494,37.65998792927998,127.07253178462004,7644
1064495,37.65992945527559,127.07244551444776,10047
1064496,37.66447391254761,127.06629010523324,6833
1064497,37.66443666035429,127.06621709843589,6345
1064498,37.66452424477821,127.06624253066146,4924
1064499,37.66457569561942,127.05791203987242,19645
1064500,37.66452216348038,127.05786764728192,5725
1064501,37.664610455018575,127.05784485839156,5756
1064504,37.65714061948889,127.06658372708866,10580
1064505,37.655700389719584,127.06020543130236,12592
1064506,37.65561358737578,127.06023595069664,10910
1064507,37.65494298413256,127.05713678331024,8669
1064508,37.65365707409403,127.05767539275936,5647
1064509,37.65491112135955,127.0572076442088,4759
1064510,37.66276225799641,127.0758659044455,12828
1064511,37.65778138621559,127.0751692034894,12615
1064512,37.66350530907207,127.0755205148302,16634
1064513,37.66268123108887,127.07541092875113,13759
1064515,37.66275094733263,127.07597838761316,19581
1064516,37.66334582408654,127.07605065951694,15302
1064517,37.67037876686438,127.07925761908108,5504
1064518,37.665878666193215,127.07573048423716,4106
1064519,37.66401478671449,127.07645739973022,15940
1064520,37.67044664628137,127.0813443808873,8390
1064521,37.67029465204722,127.07929497553998,6527
1064522,37.6704302072225,127.08128866796564,15293
1064523,37.664072911766354,127.0763732354628,16201
1064524,37.6462224428271,127.0662570940258,6043
1064525,37.64627581332086,127.0662800818754,20720
1064526,37.64620255742389,127.06634582541555,20210
1064527,37.63717550292674,127.07039261107067,22128
1064528,37.63724774884561,127.07032484656712,20428
1064529,37.63462349093548,127.0661866479922,25918
1064530,37.6346931154898,127.06611469190013,22685
1064531,37.61673261213361,127.07299287220268,6620
1064532,37.63719653259088,127.07030490389316,5177
1064533,37.61870809592485,127.07863928792952,7679
1064534,37.6187325717269,127.07856370251886,34340
1064535,37.61865008484211,127.07860937542036,35288
1064536,37.62776634147277,127.07807652107888,11009
1064537,37.62362816636126,127.06836352923077,5426
1064538,37.62769591333869,127.0780601604067,6332
1064539,37.627754430399264,127.07814629407233,4520
1064540,37.625594396560665,127.07293039886189,24968
1064541,37.62562348593588,127.07303763460934,18764
1064542,37.62564986339339,127.07295775790035,13124
1064543,37.62557042503443,127.07301126501268,10207
1064544,37.62365254946142,127.06828409801604,15184
1064545,37.62368049687019,127.0683917518517,17568
1064549,37.61489680512677,127.0647994185356,13381
1064550,37.61427846324597,127.06511232695424,12428
1064551,37.61425531574238,127.06500283085512,8564
1064552,37.6108321228389,127.06723156621749,4963
1064553,37.60953428918092,127.06717793302847,4503
1064554,37.60544863294646,127.0674366052978,5308
1064555,37.605459767659774,127.06732469617673,5623
1064556,37.610747495859535,127.0570133160394,11878
1064557,37.58823729905277,127.05370924870898,16358
1064558,37.5882223666372,127.05364392613848,28046
1064559,37.58829214633344,127.05361937004788,26237
1064560,37.60608208514379,127.04760532226416,22819
1064562,37.61254397463423,127.03699026364916,5775
1064563,37.65014932535341,126.9313615564659,3151
1064564,37.643072953446286,126.92159406134876,2902
1064565,37.64509594324466,126.92129026764428,5268
1064566,37.64312432145663,126.92164206373134,5350
1064567,37.639039878546605,126.91675389312972,27694
1064568,37.63903170454414,126.91664102407114,23916
1064569,37.6391336057021,126.91862894816538,13557
1064570,37.6313503722506,126.9217497858079,3345
1064571,37.63398138044567,126.9320411831539,5623
1064572,37.63449369480652,126.91704062905536,10181
1064573,37.633921120445535,126.93207348184256,16068
1064574,37.63395535985978,126.93196867063205,14940
1064575,37.63454090254947,126.91709539073388,24947
1064576,37.63453635571914,126.91698220051704,27911
1064577,37.63460447084273,126.9189533189027,3311
1064578,37.63460926349386,126.91906649348468,11687
1064579,37.63465181624449,126.91900513421665,14463
1064580,37.634561869103685,126.91900802857396,8271
1064581,37.6295349351472,126.93020217767597,9475
1064582,37.631286497382646,126.9217262177956,10169
1064583,37.63136527633823,126.9216714555556,11107
1064584,37.6303740980938,126.9193370508416,10940
1064585,37.62947169463669,126.93022275331796,16046
1064586,37.62952222849666,126.93012901343562,15774
1064587,37.63042417206615,126.91937902332324,27626
1064588,37.63041627960511,126.91926630402916,25980
1064589,37.60574145167978,126.92257868924275,8426
1064590,37.57425045200116,126.90609824926052,12122
1064591,37.57430588165776,126.90609894201889,25248
1064592,37.57424869903366,126.90601149848187,23303
1064593,37.59014600779594,126.91728335132868,15331
1064594,37.59012239353488,126.91718756552284,13561
1064595,37.59010726050651,126.91729921302932,13406
1064597,37.580337475105566,126.90593589129722,7429
1064598,37.5816400389762,126.92686896998735,6804
1064599,37.577865156928056,126.90980648224414,12492
1064600,37.57791824864495,126.90971514435172,12376
1064601,37.577924544063,126.90979528916344,8614
1064602,37.58033989036648,126.90601876118563,31661
1064603,37.58039846759544,126.90593268921072,32572
1064604,37.58621785741301,126.9469626344523,8852
1064605,37.57125610874469,126.92027789642296,13852
1064606,37.57811830915279,126.93037676805972,15627
1064607,37.57804305778287,126.93043902472634,15271
1064608,37.58621031462579,126.94703769517008,26097
1064609,37.58449021712959,126.91032318466326,10920
1064610,37.5758292759794,126.92621845216372,8141
1064611,37.575765285950624,126.92620416418764,13701
