k_link_id,latitude,longitude,road_rank
8902034.0,37.47611737671744,127.05872528486007,103.0
8902035.0,37.47770825325945,127.0617925649847,103.0
8902036.0,37.48004052309648,127.06629910587604,103.0
8902037.0,37.48358496723519,127.07157124558056,103.0
8902038.0,37.480928654142026,127.06749629577624,103.0
8902039.0,37.49399681607061,127.07154072378952,103.0
8902074.0,37.46679107207255,127.04496656093583,103.0
8902075.0,37.46240215262235,127.03679899354842,103.0
8902076.0,37.46263657754183,127.03694422439666,103.0
8902077.0,37.46061054020242,127.03644753621816,103.0
8902247.0,37.51838094672665,127.09603270118446,103.0
8902248.0,37.51868399375328,127.09617191984668,103.0
8902249.0,37.516229310267065,127.0980537912844,103.0
8902250.0,37.51473045515315,127.09923916631192,103.0
8902251.0,37.51459613931462,127.09889840634088,103.0
8902252.0,37.51335890991848,127.1003268009442,103.0
8902254.0,37.51321374376703,127.09995258720132,103.0
8902349.0,37.5400775052672,127.12050324273068,103.0
8902350.0,37.540147673946976,127.12057436489825,103.0
8902353.0,37.53903571297755,127.12236149123176,103.0
8902354.0,37.539114378387055,127.12241632959535,103.0
8902355.0,37.538523716827655,127.12381377605703,103.0
8902356.0,37.538607130256935,127.1238566666531,103.0
8902357.0,37.537981602159,127.12531542127108,103.0
8902358.0,37.53699095521877,127.12933752995266,103.0
8902370.0,37.53476301219485,127.1364793395544,103.0
8902372.0,37.53385082056815,127.13854985372812,103.0
8902374.0,37.53410878321377,127.1386455451472,103.0
8902379.0,37.53433986876541,127.14206911342345,103.0
8902382.0,37.53686698054132,127.14887812907271,103.0
8902394.0,37.54278694573735,127.1629733398882,103.0
8902406.0,37.54894783878756,127.18052781675686,103.0
8902407.0,37.54911739615682,127.18185847459478,103.0
8902412.0,37.54852563334589,127.17827294238528,103.0
8902413.0,37.54827059795554,127.1768316935603,103.0
8902416.0,37.549187979634894,127.18035037428268,103.0
8902532.0,37.48265362916528,127.12439033839594,103.0
8902534.0,37.48256050875482,127.12402079615433,103.0
8902538.0,37.48435367805559,127.12312005059268,103.0
8902546.0,37.48736429723613,127.1216021184046,103.0
8902547.0,37.487476955530525,127.12197413760062,103.0
8902550.0,37.49065120977595,127.11981368198852,103.0
8902553.0,37.494049241241086,127.1171680469563,103.0
8902560.0,37.49758432063915,127.11401654999368,103.0
8902561.0,37.49771132561405,127.11425700744668,103.0
8902566.0,37.5008984477035,127.11141000192733,103.0
8902567.0,37.50073095606506,127.11107203484278,103.0
8902574.0,37.50351544178327,127.10849560586614,103.0
8902575.0,37.50368753141433,127.10884295773552,103.0
8902578.0,37.50688809693518,127.1054373342596,103.0
8902579.0,37.50707195827095,127.10574062356112,103.0
8902590.0,37.51108676330831,127.101635524184,103.0
8902593.0,37.51125893366089,127.10198479594492,103.0
8902595.0,37.509844432361405,127.10277727315903,103.0
8902596.0,37.510029409549794,127.10310007616737,103.0
8902601.0,37.51229888301225,127.1011615350455,103.0
8902602.0,37.51214670333264,127.10081606678996,103.0
8902660.0,37.55971189349795,126.82532989910878,103.0
8902661.0,37.56036027659451,126.82176347548976,103.0
8902662.0,37.56025739558583,126.82014188965044,103.0
8902667.0,37.560926883608055,126.8165327255656,103.0
8902668.0,37.56134037311909,126.81236961430454,103.0
8902669.0,37.56158218726507,126.80816712981996,103.0
8902670.0,37.56106415753947,126.81238169658016,103.0
8902687.0,37.55582045150823,126.85315618931055,103.0
8902696.0,37.55609912011466,126.85151218733598,103.0
8902697.0,37.55588371787414,126.85212539221897,103.0
8902698.0,37.55570025829377,126.85264704940396,103.0
8902699.0,37.55548314540821,126.85327743026308,103.0
8902706.0,37.5576502156067,126.84473461929156,103.0
8902712.0,37.55344611214888,126.85890655794758,103.0
8902715.0,37.549092103870414,126.8682064602496,103.0
8902716.0,37.547272223878025,126.8788093064455,103.0
8902718.0,37.547488332268,126.87870577624192,103.0
8902719.0,37.54856854560651,126.87085743326644,103.0
8902726.0,37.57028854721585,126.89619560261228,103.0
8902727.0,37.570441616133664,126.89595991374024,103.0
8902730.0,37.56766444271997,126.89364961334074,103.0
8902731.0,37.56772832179392,126.89372949769276,103.0
8902748.0,37.55687575293968,126.89411211207864,103.0
8902749.0,37.556914531911616,126.8940099097788,103.0
8902750.0,37.55759474980013,126.89453905892996,103.0
8902751.0,37.55763300683842,126.8944365457047,103.0
8902757.0,37.54303063307493,126.90418056791783,103.0
8902761.0,37.54813094129548,126.91050793194086,103.0
8902762.0,37.54827092858012,126.91016268508568,103.0
8902763.0,37.547027211489,126.90840309748218,103.0
8902767.0,37.54324291919088,126.90402744037364,103.0
8902769.0,37.54903933131295,126.91239388943356,103.0
8902776.0,37.55504512399882,126.93685503558156,103.0
8902777.0,37.556166173861534,126.9344016145272,103.0
8902779.0,37.55798307329045,126.92931713872724,103.0
8902782.0,37.55722482209,126.92407367069772,103.0
8902787.0,37.5522961742279,126.91739840029788,103.0
8902814.0,37.55843928091053,126.96065315177486,103.0
8902816.0,37.55731727664181,126.95929500416534,103.0
8902817.0,37.55718383930783,126.95941073367324,103.0
8902818.0,37.55732647199913,126.95952320324048,103.0
8902819.0,37.55728705110739,126.95265403312182,103.0
8902823.0,37.5379250967886,126.94375234509464,103.0
8902824.0,37.53827339062114,126.94376549166032,103.0
8902829.0,37.53974512780271,126.9458967519392,103.0
8902835.0,37.54135694413987,126.94809560359522,103.0
8902838.0,37.54241355499031,126.9495583660596,103.0
8902840.0,37.54329029736788,126.95034854441388,103.0
8902847.0,37.550656377537706,126.95503971550112,103.0
8902936.0,37.5703337937356,126.98297523134882,103.0
8902938.0,37.57012474667593,126.9829663237694,103.0
8902939.0,37.57013246845748,126.9835805709194,103.0
8902940.0,37.57030749030668,126.98358552725114,103.0
8902941.0,37.570175810197206,126.9859003952373,103.0
8902942.0,37.57026593816379,126.98589915651183,103.0
8902947.0,37.57032381670155,126.9811153154096,103.0
8902955.0,37.57034816139848,126.97828136628574,103.0
8902957.0,37.5703512297301,126.97715545336722,103.0
8902959.0,37.57012515981934,126.97714910571204,103.0
8902961.0,37.56250996579608,126.96448298738188,103.0
8902962.0,37.56581395990978,126.96680898655303,103.0
8902964.0,37.56597483425063,126.96658692307048,103.0
8902966.0,37.56266021613508,126.96424942150944,103.0
8902987.0,37.56720835826045,126.96780147872796,103.0
8902993.0,37.56993748176429,126.97282769771807,103.0
8902995.0,37.57401918346477,126.977328342033,103.0
8902996.0,37.57276327478348,126.97703434300476,103.0
8902997.0,37.57550977303561,126.97570039353144,103.0
8902998.0,37.57560779003785,126.97569300942388,103.0
8902999.0,37.5752167295275,126.97718899296147,103.0
8903000.0,37.575297952541725,126.97713990236832,103.0
8903016.0,37.58578002361573,126.79842226008788,103.0
8903018.0,37.58108494452392,126.79828228457885,103.0
8903120.0,37.56254851720305,126.80709242209,103.0
8903121.0,37.56250919161685,126.80671471823118,103.0
8903125.0,37.56447336581679,126.80612649343304,103.0
8903130.0,37.56787086003307,126.80500780566209,103.0
8903131.0,37.57063487548783,126.80408303631184,103.0
8903132.0,37.57137583720223,126.80415647885856,103.0
8903133.0,37.57190721528351,126.80364823271796,103.0
8903136.0,37.57257392553039,126.80359839283658,103.0
8903137.0,37.57266251374482,126.80357752821932,103.0
8903138.0,37.574677077537736,126.80242665909724,103.0
8903139.0,37.57700725423307,126.8012606539488,103.0
8903140.0,37.578773837886594,126.79968694910404,103.0
8903141.0,37.50527603217631,126.883046202356,103.0
8903142.0,37.505341395859816,126.88296823295144,103.0
8903143.0,37.506512757491,126.88487682168802,103.0
8903144.0,37.50668578231219,126.88471002114132,103.0
8903151.0,37.508806408374674,126.88776176838712,103.0
8903170.0,37.51191159264626,126.893697172031,103.0
8903172.0,37.514902514139806,126.90188308221111,103.0
8903174.0,37.51714841176744,126.90841337552428,103.0
8903179.0,37.51873247091302,126.91254509099343,103.0
8903181.0,37.52015001884765,126.91483311722546,103.0
8903184.0,37.52076662334581,126.91638396217344,103.0
8903185.0,37.5209914122396,126.91616727775046,103.0
8903241.0,37.52275623165279,126.91959379579168,103.0
8903242.0,37.5229768320762,126.91938564068296,103.0
8903246.0,37.52414053423335,126.92176432866324,103.0
8903247.0,37.52430928215004,126.92154881950854,103.0
8903252.0,37.528128333347496,126.92760331832586,103.0
8903255.0,37.525694171286496,126.92381927618054,103.0
8903278.0,37.53855689467837,126.89916395094498,103.0
8903279.0,37.5394067481974,126.89877156735466,103.0
8903280.0,37.53930997809064,126.90028525811292,103.0
8903291.0,37.547541745985626,126.8834015160728,103.0
8903292.0,37.54650589454129,126.8855178219559,103.0
8903293.0,37.54761610025571,126.88385350261883,103.0
8903294.0,37.54657429462727,126.88590712542192,103.0
8903295.0,37.54581289683389,126.88743939678308,103.0
8903296.0,37.54461074091147,126.88986305115262,103.0
8903298.0,37.545173455234895,126.88818995752952,103.0
8903299.0,37.54409599414368,126.8873442862643,103.0
8903300.0,37.54406607204976,126.88723750864656,103.0
8903301.0,37.54342200447074,126.88776651668202,103.0
8903302.0,37.54711728036631,126.88823779412428,103.0
8903303.0,37.5471554489091,126.8881352433129,103.0
8903304.0,37.54539386803917,126.88740037994648,103.0
8903305.0,37.545404907708445,126.88728966221552,103.0
8903306.0,37.54616733075101,126.88833127062954,103.0
8903307.0,37.54660746560288,126.88717619892596,103.0
8903308.0,37.54700992871719,126.8854438362904,103.0
8903323.0,37.54813198069871,126.88259607830894,103.0
8903324.0,37.54796055397629,126.88072387330884,103.0
8903330.0,37.54491105413136,126.88783745451504,103.0
8903332.0,37.54364196756201,126.88774320415276,103.0
8903333.0,37.54371376226136,126.89173880771104,103.0
8903334.0,37.54409520458877,126.8910795104362,103.0
8903335.0,37.54450769458786,126.89037993976078,103.0
8903337.0,37.54240757516066,126.89338203548334,103.0
8903338.0,37.54186727021583,126.8948492086128,103.0
8903339.0,37.54010064761675,126.89719548102076,103.0
8904232.0,37.47079795569314,127.12660108096615,103.0
8904234.0,37.47082889170407,127.1269253912683,103.0
8904236.0,37.46914432374414,127.12646832585048,103.0
8904471.0,37.45472882588464,126.90057008549373,103.0
8904472.0,37.45481726021406,126.90054811857304,103.0
8904483.0,37.44369405559007,126.90376223008812,103.0
8904484.0,37.44364806719884,126.90336094138256,103.0
8904486.0,37.45158735084806,126.90158414372785,103.0
8904653.0,37.47371359319865,126.87969300240054,103.0
8904654.0,37.47047940536238,126.88198741348498,103.0
8904656.0,37.46697741665928,126.8853983476676,103.0
8904658.0,37.47035438358272,126.882355035202,103.0
8905016.0,37.438254889755214,126.90296080692548,103.0
8905018.0,37.438223195366646,126.90335898065902,103.0
8905022.0,37.43853224308536,126.90339044524224,103.0
8905023.0,37.43855162945678,126.90298432960935,103.0
8905550.0,37.47588318979376,127.1273061567949,103.0
8905553.0,37.47334224878301,127.1271205988526,103.0
8905554.0,37.47189702051182,127.12666253188878,103.0
8905555.0,37.47418039283111,127.12680947128275,103.0
8905557.0,37.47770873618848,127.12643327352308,103.0
8905559.0,37.48091104632514,127.12486341680304,103.0
8905581.0,37.47601935325184,127.12731439939203,103.0
8905582.0,37.477792249441535,127.12678481152064,103.0
8905767.0,37.53759257611794,126.89047483753116,103.0
8905768.0,37.541761420053234,126.88835756540462,103.0
8905769.0,37.542833034166286,126.88811789056852,103.0
8905771.0,37.54145404275661,126.88882965033196,103.0
8905772.0,37.54147310231156,126.88899818223896,103.0
8906119.0,37.5473767824301,127.1749516736852,103.0
8906133.0,37.5561014678973,126.94138751360435,103.0
8906134.0,37.55634387644747,126.94135428074446,103.0
8906204.0,37.45985226970992,127.02839431963172,103.0
8907494.0,37.521771524343706,127.05636070708655,103.0
8907495.0,37.51722389739128,127.05884509731662,103.0
8907798.0,37.58247081472402,127.0797991173188,103.0
8907799.0,37.5824738761545,127.07968592409814,103.0
8907804.0,37.5850954991814,127.07991366745772,103.0
8907805.0,37.58509903355052,127.07980049015391,103.0
8909355.0,37.5592548905707,126.83008732769548,103.0
8909356.0,37.558688623762094,126.83575160172968,103.0
8909357.0,37.55898002904415,126.83581072152946,103.0
8909358.0,37.55953118997075,126.83012433542538,103.0
8909520.0,37.6246603418534,127.10942281203812,103.0
8909966.0,37.56167117061501,126.80818514492712,103.0
8910446.0,37.51166652128917,127.06189287153502,103.0
