LINK_ID,도로등급,도로명,시도,구군,연장km,차선수,승용_전일,승용_7_9,승용_18_20,승용_8,승용_9,승용_19,승용_20,버스_전일,버스_7_9,버스_18_20,버스_8,버스_9,버스_19,버스_20,화물_전일,화물_7_9,화물_18_20,화물_8,화물_9,화물_19,화물_20,합계_전일,합계_7_9,합계_18_20,합계_8,합계_9,합계_19,합계_20
1089596,일반국도,동일로,서울특별시,중랑구,0.5060,6,24859,5028,4278,1862,1883,1516,1158,20971,4235,3705,1598,1606,1318,1019,1022,217,140,79,68,51,35,2866,576,433,185,209,147,104
1089614,일반국도,월드컵로,서울특별시,마포구,0.5080,10,32595,5941,6099,2133,2311,2104,1620,27425,4922,5300,1782,1961,1764,1439,1440,279,238,94,102,89,58,3730,739,561,256,247,251,123
1089615,일반국도,월드컵로,서울특별시,마포구,0.5080,10,31471,5160,5625,2021,2076,2016,1593,26664,4281,4916,1696,1752,1765,1429,1630,275,271,105,112,99,65,3176,603,438,220,212,153,99
1089624,일반국도,마포대로,서울특별시,마포구,1.6750,4,39468,6933,6506,2391,2494,2177,1965,35216,6168,5964,2157,2215,1996,1800,1215,229,198,86,76,70,58,3036,537,345,149,203,111,107
1089846,도시고속도로,강변북로,서울특별시,용산구,1.8330,4,99668,16185,12162,5147,4967,3958,3967,88037,14405,10792,4601,4396,3484,3541,902,197,142,63,59,53,33,10728,1583,1226,483,512,420,393
1089847,고속도로,경부고속도로,서울특별시,서초구,0.0760,1,5653,760,624,233,397,168,154,4998,650,514,205,345,136,124,87,17,9,5,7,3,1,568,92,102,23,45,30,29
1090120,도시고속도로,강변북로,서울특별시,마포구,0.1620,4,89651,14191,12413,4626,4434,4313,3904,76687,12285,10904,3993,3823,3768,3384,1800,280,306,82,77,121,80,11164,1628,1203,551,535,424,440
1090121,도시고속도로,강변북로,서울특별시,마포구,0.2000,4,86412,13779,11955,4441,4168,4247,3802,74547,12009,10623,3841,3621,3752,3381,1439,240,234,70,68,92,72,10426,1530,1098,530,480,403,349
1090230,일반국도,경인로,서울특별시,구로구,0.2470,6,26801,4605,4733,1724,1769,1663,1442,22715,3885,4192,1479,1490,1466,1281,1153,207,179,78,66,58,63,2933,512,360,167,213,138,97
1090637,일반국도,동일로,서울특별시,중랑구,0.4770,6,26067,4314,4954,1668,1646,1718,1510,22644,3635,4456,1403,1436,1541,1393,858,168,113,58,53,42,36,2566,513,386,208,158,136,81
1090638,일반국도,동일로,서울특별시,중랑구,0.4770,6,26581,5040,4661,1724,1763,1679,1323,22990,4369,4142,1522,1534,1497,1195,964,200,127,65,68,50,31,2627,470,391,136,161,132,97
1090639,일반국도,동일로,서울특별시,중랑구,0.0510,6,26744,3977,5439,1402,1474,1830,1662,23438,3290,4961,1159,1248,1672,1551,836,161,132,60,61,50,33,2469,526,347,183,166,108,78
1090640,일반국도,동일로,서울특별시,중랑구,0.0510,6,23608,4845,3581,1670,1832,1338,897,20746,4257,3205,1425,1664,1216,788,511,102,79,38,27,25,22,2351,486,298,207,141,97,87
1090641,일반국도,동일로,서울특별시,중랑구,0.5510,6,21118,3324,4709,1209,1275,1641,1451,18570,2829,4354,1008,1128,1516,1359,463,87,67,34,22,24,21,2085,410,289,167,126,102,71
1090642,일반국도,동일로,서울특별시,중랑구,0.5510,6,24979,5026,4549,1854,1790,1667,1217,21992,4506,4101,1669,1611,1499,1107,527,107,78,41,33,28,19,2459,413,369,144,146,140,90
1090677,도시고속도로,강변북로,서울특별시,마포구,0.3600,4,90492,14053,13206,4489,4546,4627,3992,79445,12500,11851,3990,4048,4139,3589,1548,230,275,66,72,114,64,9498,1322,1080,432,426,374,339
1090723,일반국도,경인로,서울특별시,구로구,0.2470,6,27534,5325,4501,1880,1916,1562,1383,23564,4686,3902,1662,1702,1356,1211,1213,215,190,81,64,62,66,2757,425,410,137,150,144,107
1090728,도시고속도로,강변북로,서울특별시,마포구,0.1040,4,91262,14943,12257,4804,4758,4227,4039,74767,12082,10556,3769,3756,3644,3386,1972,304,324,96,78,125,83,14523,2556,1378,939,924,458,570
1090736,일반국도,경인로,서울특별시,구로구,0.5740,4,34024,6682,5710,2475,2402,2025,1667,27635,5534,4773,2085,2019,1685,1393,2047,374,312,137,113,108,103,4343,775,625,253,270,232,171
1091413,일반국도,서부간선도로,서울특별시,구로구,0.1950,2,47806,6914,6548,2462,2228,2111,2307,42276,6060,5788,2175,1928,1844,2073,322,89,34,30,34,11,13,5208,765,724,257,266,255,220
1091444,일반국도,방화대로,서울특별시,강서구,0.2790,6,23442,4531,4345,1590,1649,1526,1255,19683,3747,3805,1310,1399,1352,1116,464,110,79,49,27,27,21,3296,674,463,231,223,147,119
1091445,일반국도,방화대로,서울특별시,강서구,0.2790,6,25405,4384,5765,1598,1688,1990,1767,21256,3633,5127,1345,1445,1740,1626,369,86,67,30,33,22,20,3779,666,570,223,210,227,121
1091450,도시고속도로,올림픽대로,서울특별시,강서구,0.6530,3,65751,9978,10440,3202,2936,3507,3453,56937,8606,9391,2645,2515,3183,3125,1157,172,217,67,60,68,89,7657,1199,833,490,361,256,239
1091558,일반국도,사직로,서울특별시,종로구,0.2630,7,33385,5461,6210,2035,2055,2192,2018,28909,4633,5593,1748,1775,1982,1833,1146,226,184,87,80,67,57,3330,602,432,200,200,144,127
1091587,도시고속도로,강변북로,서울특별시,용산구,1.3550,4,109517,17564,14096,6235,5689,4197,4715,99064,15616,13060,5639,5121,3884,4379,720,153,101,58,41,38,35,9733,1797,936,539,528,275,302
1091617,도시고속도로,강변북로,서울특별시,마포구,1.2920,2,67544,9741,8611,3143,3189,2881,2723,61195,8717,7751,2817,2857,2586,2548,531,98,90,30,37,39,17,5818,925,770,295,296,256,157
1091629,일반국도,여의대로,서울특별시,영등포구,1.3220,5,61273,11002,10699,3770,3900,3851,3128,52409,9363,9178,3149,3297,3285,2700,1866,369,325,148,128,125,95,6997,1269,1196,472,475,441,334
1091630,일반국도,여의대로,서울특별시,마포구,1.3340,5,52397,8796,9779,3414,3484,3056,3007,45076,7471,8629,2932,3008,2810,2565,1622,297,263,104,110,80,98,5699,1029,886,378,367,166,343
1091641,일반국도,연서로,서울특별시,은평구,0.6340,6,24536,4287,4310,1640,1607,1528,1155,21571,3709,3918,1437,1375,1393,1077,784,155,129,50,53,54,24,2181,423,264,153,179,82,54
1092204,도시고속도로,분당내곡간고속화도로,서울특별시,서초구,0.3280,2,33451,6080,5234,1997,1968,1611,1606,27903,5129,4678,1631,1590,1423,1444,811,170,101,65,69,42,6,4737,782,456,301,309,146,157
1092206,도시고속도로,분당내곡간고속화도로,서울특별시,서초구,1.8720,2,42747,6966,6959,2209,2371,2195,2065,37211,5826,6408,1816,2033,2010,1898,414,88,61,34,27,27,8,5122,1051,488,358,311,157,158
1092207,도시고속도로,분당내곡간고속화도로,서울특별시,서초구,0.0730,3,57633,10323,9498,3880,3857,3529,2663,51762,9362,8686,3548,3553,3257,2392,717,150,116,55,42,46,26,5155,810,697,277,261,227,245
1092208,일반국도,양재대로,서울특별시,강남구,0.3290,5,66022,11164,8876,3735,4271,2714,2777,59040,9906,8056,3303,3845,2438,2519,1524,286,225,110,122,94,43,5458,973,595,323,304,182,215
1092219,일반국도,중앙로,서울특별시,서초구,0.1570,3,22087,4241,4235,1571,1586,1604,1088,19006,3617,3760,1344,1396,1407,955,1325,253,231,87,86,79,68,1755,372,244,141,104,118,65
1092225,도시고속도로,동부간선도로,서울특별시,동대문구,1.6430,3,57158,10424,5731,3573,3102,1736,1705,50656,9290,5120,3201,2736,1511,1553,546,134,52,45,44,17,16,5956,1001,558,327,322,208,136
1092240,도시고속도로,올림픽대로,서울특별시,강남구,0.1660,4,112309,19555,12123,7054,6575,4078,3813,101209,17513,11036,6431,5946,3748,3429,1067,218,175,64,79,70,51,10034,1823,912,558,550,260,333
1092243,도시고속도로,올림픽대로,서울특별시,강남구,0.4440,4,115300,19144,13783,6434,6169,4464,4425,104973,17321,12565,5869,5696,4014,4127,1030,199,175,68,65,76,48,9296,1624,1043,497,408,375,249
1092244,도시고속도로,올림픽대로,서울특별시,강남구,0.1010,5,123594,20116,15243,7153,6752,5382,5383,107256,17476,13087,6391,5803,4451,4549,1316,287,210,124,51,74,55,15021,2355,1947,639,898,858,779
1092245,도시고속도로,강변북로,서울특별시,성동구,0.7460,5,116216,18564,18176,5918,6379,6248,5704,103444,16373,16302,5214,5655,5631,5078,900,144,153,44,55,56,47,11872,2047,1721,661,669,561,579
1092247,도시고속도로,강변북로,서울특별시,성동구,0.5130,5,96026,14926,13913,5146,5218,4904,4399,85816,13082,12744,4571,4610,4491,3975,971,180,165,65,63,56,42,9238,1664,1007,510,546,358,383
1092248,도시고속도로,강변북로,서울특별시,성동구,0.8090,5,106501,17398,15337,5771,6198,4666,4987,95412,15370,13955,5080,5592,4207,4494,829,152,140,47,50,49,38,10261,1877,1242,644,556,410,455
1092252,도시고속도로,올림픽대로,서울특별시,강남구,0.3340,4,98431,15298,13004,5258,5229,4314,4183,89048,13800,11989,4768,4730,3952,3872,925,162,139,52,54,49,44,8458,1336,877,438,445,313,268
1092253,도시고속도로,올림픽대로,서울특별시,강남구,0.0810,4,115716,18578,14413,6548,6341,4805,4609,101495,16015,13084,5760,5291,4416,4220,1164,263,166,83,88,62,65,13057,2299,1162,705,961,326,324
1092254,도시고속도로,올림픽대로,서울특별시,강남구,0.9310,5,105004,17427,13898,5769,5786,4083,4630,93413,15318,12608,5045,5128,3694,4167,943,179,155,80,43,52,44,10649,1931,1136,645,615,337,420
1092261,도시고속도로,올림픽대로,서울특별시,송파구,0.7800,4,66530,12024,8697,4084,3992,2659,2765,59224,10562,7988,3611,3482,2450,2559,765,153,117,56,41,43,32,6541,1308,593,417,469,167,174
1092264,도시고속도로,올림픽대로,서울특별시,서초구,0.8930,4,62742,11125,7749,3842,3623,2537,2590,55805,9974,6960,3473,3282,2295,2302,631,143,87,39,42,30,30,6306,1009,701,330,299,211,258
1092266,도시고속도로,강변북로,서울특별시,용산구,0.5660,4,108171,15516,14692,5174,5100,4553,4963,96556,13770,13245,4644,4606,4026,4503,811,170,147,64,54,46,49,10804,1576,1301,466,440,482,411
1092268,도시고속도로,올림픽대로,서울특별시,서초구,0.9450,5,106444,17887,12747,5925,5877,4291,3769,93281,15875,11258,5277,5263,3828,3245,996,196,178,59,63,69,47,12168,1818,1311,590,551,394,477
1092269,도시고속도로,강변북로,서울특별시,광진구,0.2810,5,80226,15903,11865,5581,5290,3921,3602,69078,13894,10345,4948,4588,3467,3090,2408,435,381,171,131,119,139,8740,1575,1138,463,571,335,373
1092272,도시고속도로,내부순환로,서울특별시,동대문구,2.7340,3,34064,6763,5069,2113,2399,1713,1324,30037,5737,4454,1806,1985,1531,1190,336,71,47,27,25,18,10,3690,955,569,280,389,165,124
1092276,도시고속도로,올림픽대로,서울특별시,서초구,0.6940,4,105998,18657,12175,6412,6217,3954,3843,95852,16895,11044,5854,5692,3627,3493,867,174,144,66,59,57,51,9279,1587,988,492,466,269,300
1092278,도시고속도로,강변북로,서울특별시,광진구,1.6200,4,81341,15927,11825,5739,5080,3674,3412,72885,14278,10799,5140,4620,3317,3172,789,130,168,41,33,65,50,7667,1520,858,559,427,292,190
1092280,도시고속도로,내부순환로,서울특별시,동대문구,1.7790,3,52677,6949,10094,2491,2645,3364,3198,45462,6050,8742,2157,2299,2862,2846,438,85,72,34,36,17,31,6777,814,1280,300,310,486,320
1092287,도시고속도로,강변북로,서울특별시,성동구,0.5730,5,107103,15985,16290,5387,5422,5579,5097,95784,14164,14524,4819,4880,4953,4607,1082,198,175,69,74,67,33,10238,1624,1589,499,469,558,456
1092291,도시고속도로,강변북로,서울특별시,광진구,0.5200,4,76824,15605,11345,5463,5034,3716,3358,69114,14084,10302,4949,4534,3359,3063,1492,259,297,92,92,103,89,6218,1263,746,423,407,254,206
1092296,도시고속도로,올림픽대로,서울특별시,강남구,0.3560,4,102647,17915,13164,5897,6248,4744,4313,93035,16352,12125,5369,5768,4402,3984,931,179,134,58,56,37,34,8681,1385,904,471,424,305,295
1092301,도시고속도로,내부순환로,서울특별시,성동구,0.3950,3,51833,7482,8736,2692,2552,2960,2933,46117,6453,8025,2363,2283,2724,2700,233,51,35,18,26,12,15,5483,978,676,311,243,224,218
1092302,도시고속도로,동부간선도로,서울특별시,중랑구,0.5230,3,64263,8083,10460,2680,2545,3454,3489,56391,6818,9445,2243,2153,3073,3150,683,108,128,36,42,40,50,7189,1157,888,401,350,341,289
1092304,도시고속도로,동부간선도로,서울특별시,중랑구,0.6420,3,70557,9154,10204,2877,3380,3374,3425,62109,7715,9296,2442,2948,3100,3087,704,94,125,31,33,47,46,7744,1344,784,404,399,228,292
1092307,도시고속도로,동부간선도로,서울특별시,중랑구,1.0820,3,65192,11621,6699,3572,3754,2150,2178,57345,10161,5914,3105,3289,1904,1971,621,118,78,39,34,20,22,7225,1341,705,428,431,225,184
1092313,도시고속도로,동부간선도로,서울특별시,노원구,0.8140,2,44046,6771,6261,2169,2152,2107,1998,36657,5227,5420,1745,1727,1839,1815,862,159,110,54,51,47,20,6527,1386,731,371,373,221,162
1092314,도시고속도로,동부간선도로,서울특별시,노원구,0.0690,2,43887,6445,6022,1982,2015,1954,1950,38556,5437,5356,1777,1736,1739,1812,496,111,61,12,52,13,32,4834,898,605,194,226,202,106
1092316,일반국도,경춘북로,서울특별시,중랑구,0.1370,4,17922,3505,2503,1151,1239,854,787,15041,2940,2037,966,1053,672,690,722,120,124,41,42,45,33,2159,444,342,145,143,137,64
1092317,일반국도,경춘북로,서울특별시,중랑구,0.1370,4,22721,4173,4274,1519,1569,1436,1343,19171,3365,3927,1292,1246,1322,1244,773,165,117,49,52,41,35,2777,643,230,177,271,73,64
1092319,일반국도,용마산로,서울특별시,중랑구,0.7640,7,28920,5224,4993,1927,1913,1716,1510,24091,4286,4327,1639,1569,1481,1354,1284,228,199,78,75,67,63,3546,710,468,210,269,169,93
1092328,도시고속도로,내부순환로,서울특별시,동대문구,1.6700,2,33325,5318,6243,1968,1723,2018,1991,30149,4655,5503,1635,1573,1815,1821,150,36,28,12,13,11,8,3026,629,713,321,138,193,162
1092330,도시고속도로,태릉구리간고속화도로,서울특별시,중랑구,0.4160,3,58123,9436,8827,3204,3040,2991,2878,48495,7965,7481,2714,2561,2556,2430,571,123,89,40,33,17,37,9056,1347,1257,450,445,419,410
1092331,도시고속도로,내부순환로,서울특별시,성북구,1.8440,3,43666,9538,5348,3574,3043,1597,1312,38234,8326,4718,3085,2565,1380,1176,308,68,41,29,23,11,15,5124,1144,589,461,454,206,121
1093357,일반국도,용마산로,서울특별시,중랑구,0.7640,7,30244,5503,5115,1949,1962,1786,1512,25529,4633,4406,1640,1692,1527,1350,1274,207,199,76,76,66,64,3441,664,510,234,194,193,98
1093367,일반국도,연서로,서울특별시,은평구,0.6340,6,25329,4212,4674,1591,1511,1661,1300,22377,3626,4289,1384,1342,1539,1182,769,155,114,56,48,40,24,2183,432,270,151,121,82,93
1093950,일반국도,사직로,서울특별시,종로구,0.0640,6,30371,4946,5655,1849,1887,1970,1803,26747,4260,5097,1623,1673,1790,1615,844,175,150,67,56,51,47,2780,511,410,160,157,129,142
1093951,일반국도,사직로,서울특별시,종로구,0.2630,7,30943,5225,5603,1831,1850,1986,1622,26479,4341,4928,1526,1570,1768,1412,1566,314,235,94,110,77,81,2897,571,440,211,171,141,130
1093952,일반국도,사직로,서울특별시,종로구,0.0640,6,30421,5159,5382,1897,1798,1827,1654,26356,4299,4821,1617,1511,1656,1437,1389,301,169,88,109,55,59,2677,561,392,193,179,116,159
1094295,일반국도,오정로,서울특별시,강서구,0.9990,4,15204,3004,3341,1214,1023,1199,967,12612,2553,2851,1069,864,1026,802,381,72,68,23,24,22,23,2212,377,422,121,134,151,142
1094468,일반국도,종로,서울특별시,종로구,0.6290,6,25960,3912,5082,1498,1514,1790,1651,22067,3163,4528,1205,1280,1597,1474,1738,289,275,101,96,101,88,2156,460,280,192,138,92,89
1094469,일반국도,종로,서울특별시,종로구,0.6290,6,24920,4590,4576,1675,1641,1677,1170,20528,3835,3796,1410,1416,1395,882,1910,314,287,103,106,93,101,2482,441,492,162,119,189,187
1094922,일반국도,성산로,서울특별시,마포구,0.7490,6,35078,5518,6029,2035,1886,2101,1961,31519,4818,5470,1776,1679,1920,1779,762,142,134,49,49,42,43,2797,557,425,209,158,140,139
1094923,일반국도,성산로,서울특별시,마포구,0.7490,6,33570,5233,5967,1692,1974,2062,1858,29915,4659,5326,1497,1769,1852,1665,762,128,124,44,42,50,30,2893,445,517,151,162,160,163
1094934,도시고속도로,강변북로,서울특별시,용산구,0.6900,4,116563,17512,14748,5557,6340,4786,4851,104913,15843,13352,5023,5847,4303,4454,1078,196,176,63,62,65,46,10571,1472,1219,471,431,418,350
1095254,일반국도,천호대로,서울특별시,광진구,0.1550,8,37105,6313,6658,2318,2360,2195,2196,32892,5445,6046,2034,2063,1993,1996,1179,217,227,74,74,76,79,3034,652,384,210,223,126,120
1095255,일반국도,천호대로,서울특별시,광진구,0.1550,8,43526,8196,7473,2939,3052,2617,2193,38287,7193,6683,2579,2745,2350,1960,1519,310,265,113,83,79,110,3721,691,527,246,223,189,124
1095313,고속도로,수도권제1순환고속도로,서울특별시,강동구,1.0290,3,46181,7686,9255,2618,2889,3240,2788,38416,6280,8456,2177,2392,2910,2623,336,55,75,16,20,37,24,7429,1353,724,425,478,294,141
1095706,도시고속도로,올림픽대로,서울특별시,강동구,0.6520,4,76144,14435,10971,5174,4936,3719,3376,67847,12433,10119,4570,4269,3431,3147,1465,280,272,107,94,89,90,6832,1722,580,496,573,199,139
1095743,일반국도,천호대로,서울특별시,광진구,0.3070,9,42835,6771,7983,2505,2647,2814,2490,37674,5866,7178,2194,2341,2539,2253,1574,273,256,92,93,84,86,3587,631,548,219,213,190,151
1096651,일반국도,왕산로,서울특별시,동대문구,0.7030,6,26157,4628,4605,1757,1712,1621,1319,22033,3971,3926,1522,1501,1369,1118,1782,286,288,98,91,96,94,2343,372,392,138,120,156,107
1096891,일반국도,방화대로,서울특별시,강서구,0.0150,8,20407,4635,3004,1538,2164,1096,866,17490,3997,2530,1298,1918,893,766,806,213,130,98,75,66,23,2111,424,343,141,171,137,77
1096892,일반국도,방화대로,서울특별시,강서구,0.0150,8,16138,2671,3985,883,1068,1608,877,13791,2256,3571,731,930,1461,791,424,70,70,24,21,31,17,1923,345,343,128,117,116,69
1096895,일반국도,발산로,서울특별시,강서구,0.1500,2,15798,3545,2700,1223,1542,982,743,13740,3081,2454,1054,1344,892,678,478,116,61,47,39,19,19,1580,348,185,122,159,71,46
4100884,일반국도,망우로,서울특별시,중랑구,0.2680,7,27774,4761,4901,1854,1581,1695,1462,23131,3909,4188,1565,1288,1459,1253,1474,261,235,97,82,80,73,3169,592,477,193,211,155,135
4100885,일반국도,망우로,서울특별시,중랑구,0.4180,7,28152,4744,4911,1679,1834,1640,1542,23433,3875,4179,1405,1539,1370,1334,1530,235,260,74,83,94,75,3189,634,471,200,212,175,133
4101444,일반국도,망우로,서울특별시,중랑구,0.4180,7,30237,6014,5074,2170,2235,1728,1603,25349,5111,4325,1859,1945,1463,1384,1770,311,273,109,105,89,89,3119,591,476,201,185,176,130
4101445,일반국도,망우로,서울특별시,중랑구,0.2680,7,25573,4477,4391,1731,1678,1488,1414,21106,3668,3711,1458,1393,1260,1193,1665,246,284,94,95,94,100,2802,563,396,179,190,135,121
5101880,도시고속도로,강변북로,서울특별시,용산구,0.4720,4,99346,15292,12769,4810,5239,4230,4186,87911,13608,11400,4297,4690,3690,3804,1004,201,163,73,57,63,39,10431,1482,1209,440,492,478,344
5102064,일반국도,아차산로,서울특별시,광진구,0.1260,6,28282,5784,4737,2205,2396,1705,1315,25165,5183,4281,1985,2178,1536,1200,1065,218,178,75,74,62,57,2053,385,278,146,144,107,58
5102065,일반국도,아차산로,서울특별시,광진구,0.1260,6,20997,3167,4628,1026,1433,1668,1384,18317,2696,4185,858,1279,1513,1249,920,164,174,65,54,61,59,1760,307,269,103,99,95,76
5103181,일반국도,아차산로,서울특별시,광진구,0.1810,8,24257,3385,5190,1122,1541,1906,1531,20692,2799,4616,931,1317,1727,1356,1358,229,229,77,81,75,80,2207,357,346,114,143,104,95
5103182,일반국도,아차산로,서울특별시,광진구,0.1810,8,30513,5367,5524,2057,2032,1954,1609,26557,4660,4895,1818,1761,1719,1452,1333,252,223,86,83,77,75,2622,455,409,153,188,159,83
5103439,일반국도,새문안로,서울특별시,중구,0.3390,4,30016,5805,5168,2102,2349,1761,1654,25250,4903,4507,1800,2055,1522,1436,2398,393,364,134,134,123,131,2368,509,296,167,161,115,87
5103622,도시고속도로,올림픽대로,서울특별시,강서구,0.2610,4,80267,14072,12136,4705,4513,4112,3705,69087,12468,10624,4191,3996,3617,3248,1240,220,196,68,71,67,65,9941,1385,1317,446,447,429,392
5103623,도시고속도로,올림픽대로,서울특별시,강서구,1.8390,4,88872,15469,11239,4271,5205,3829,3653,76134,13563,9599,3688,4570,3320,3018,1080,217,177,76,56,65,59,11658,1689,1463,507,579,444,576
7104864,도시고속도로,올림픽대로,서울특별시,강서구,1.2650,4,82233,11664,14729,3842,3682,5104,4882,68705,9364,13081,3150,2989,4551,4310,1722,267,297,87,112,85,125,11805,2032,1353,605,580,469,447
7104882,일반국도,송파대로,서울특별시,송파구,0.0400,5,48151,8628,7903,2974,3312,2676,2324,40507,7264,6811,2517,2871,2347,2007,2423,487,369,168,140,117,131,5220,878,724,290,301,212,186
7105260,도시고속도로,언주로,서울특별시,강남구,0.4670,2,33975,6245,4920,2049,2031,1601,1612,28897,5149,4544,1698,1649,1503,1437,621,134,73,49,55,32,8,4456,960,304,302,326,67,167
7106796,일반국도,양재대로,서울특별시,서초구,0.5500,2,22462,5221,4062,2001,1927,1442,1072,20212,4675,3735,1828,1735,1339,971,631,118,111,45,39,40,35,1619,429,216,128,154,63,66
7106806,도시고속도로,올림픽대로,서울특별시,강남구,0.4260,6,108510,17312,14688,6018,5711,4897,4818,97679,15606,13440,5447,5144,4525,4418,1084,223,170,77,79,73,58,9748,1482,1079,493,488,299,342
7106807,도시고속도로,올림픽대로,서울특별시,강남구,0.0550,4,93823,16399,13065,5467,5209,4413,4041,83570,14256,12160,4789,4624,4062,3902,976,201,130,60,72,53,34,9276,1941,775,618,512,298,105
7106809,도시고속도로,동부간선도로,서울특별시,광진구,0.1850,3,53816,8251,7497,2927,2900,2302,2507,47561,7286,6815,2657,2618,2088,2292,430,70,62,24,20,17,30,5825,893,621,246,261,198,184
7106954,일반국도,경수대로,서울특별시,금천구,1.0530,5,41224,6773,7941,2408,2381,2726,2461,33713,5365,6864,1924,1946,2351,2136,1965,367,303,111,106,100,103,5546,1041,773,373,329,275,221
7106966,일반국도,-,서울특별시,금천구,0.4510,4,28430,4917,4412,1604,1881,1573,1485,25073,4361,3726,1410,1701,1304,1283,127,24,24,5,10,8,10,3230,531,663,189,170,262,192
7106967,일반국도,-,서울특별시,금천구,0.4510,4,34975,5743,5209,1994,1935,1559,1730,30993,5087,4667,1785,1722,1422,1532,670,97,98,14,68,20,8,3312,558,443,195,144,117,189
7107005,고속도로,경부고속도로,서울특별시,서초구,0.2250,4,84915,14309,12292,4892,4329,4075,4086,67552,11200,10207,3882,3545,3297,3444,4358,827,896,348,345,326,336,13006,2284,1189,662,440,452,306
7107006,고속도로,경부고속도로,서울특별시,서초구,1.3430,4,78014,13205,11385,4404,3831,3861,3622,63895,10473,10024,3289,3249,3386,3228,2415,573,467,307,158,157,167,11704,2158,894,808,424,319,226
7107014,도시고속도로,올림픽대로,서울특별시,서초구,0.4210,5,123127,18562,16256,6263,5935,5204,5675,108933,15976,14652,5485,5302,4642,5185,1127,229,198,96,80,72,57,13067,2357,1406,682,553,490,433
7107017,도시고속도로,강변북로,서울특별시,용산구,0.2310,4,97676,14815,12725,4961,4849,3948,3879,88662,13234,11868,4444,4363,3676,3624,700,121,114,46,30,39,40,8313,1459,743,471,456,233,215
7107089,도시고속도로,강변북로,서울특별시,마포구,0.4330,4,99374,14065,13877,4857,4843,4515,4270,89054,12151,12695,4261,4319,4086,3975,905,202,152,79,65,67,41,9415,1711,1032,517,459,363,255
7107090,도시고속도로,강변북로,서울특별시,마포구,0.0910,2,39389,7017,6324,2456,2351,2119,1743,34658,6373,5535,2230,2112,1838,1579,388,93,66,29,34,30,19,4343,553,724,197,206,251,145
7107091,도시고속도로,강변북로,서울특별시,마포구,0.6360,2,44279,6927,6567,2535,2370,2389,1774,38383,6024,5713,2247,2055,2090,1603,485,90,85,27,35,34,18,5411,813,768,261,280,265,153
7107151,도시고속도로,올림픽대로,서울특별시,강서구,1.0050,4,77695,13944,11253,4709,4500,3682,3594,67492,12218,10095,4187,3886,3301,3183,879,172,145,50,57,54,51,9323,1554,1013,472,557,327,360
7107166,일반국도,경인로,서울특별시,구로구,0.6160,8,35584,6386,5479,2331,2390,1850,1657,28877,5163,4636,1928,1988,1547,1429,1984,341,316,124,113,108,101,4724,881,528,278,289,195,127
7107167,일반국도,경인로,서울특별시,구로구,0.6160,8,31384,5044,5695,1666,2045,1931,1870,24854,3894,4754,1280,1652,1571,1562,1935,301,332,102,102,114,113,4595,850,609,285,291,245,195
7107169,일반국도,경인로,서울특별시,구로구,0.0160,4,24337,3976,3926,1011,1947,1143,1571,19737,3099,3384,734,1634,984,1343,1928,317,325,105,106,87,150,2672,560,217,173,206,71,78
7107170,일반국도,경인로,서울특별시,구로구,0.0160,4,31366,5764,5368,2075,2184,1834,1695,25681,4890,4516,1785,1841,1550,1446,2821,403,467,115,170,166,137,2864,470,385,175,173,118,112
7107277,도시고속도로,올림픽대로,서울특별시,강남구,0.2930,1,2327,332,255,119,130,72,116,1779,242,179,80,108,46,93,146,20,21,7,7,9,4,403,70,54,31,16,17,19
7107278,도시고속도로,올림픽대로,서울특별시,강남구,0.0870,4,86775,14671,11236,4919,4751,3815,3355,76421,12485,10297,4201,4173,3463,3162,882,181,117,56,62,52,38,9471,2004,821,662,515,300,155
7107280,일반국도,송파대로,서울특별시,송파구,0.0220,5,35953,6857,5475,2382,2699,1877,1917,29704,5776,4596,1977,2378,1648,1640,2240,434,342,183,121,114,113,4010,646,536,222,199,115,163
7107615,도시고속도로,강남순환로,서울특별시,금천구,0.3070,4,58017,13404,8819,4815,4262,2743,2674,52131,12004,7762,4397,3881,2339,2440,818,169,130,65,50,50,39,5068,1230,927,352,331,354,195
7107616,도시고속도로,강남순환로,서울특별시,금천구,0.6090,4,58171,8944,11851,3248,3363,3992,3753,51665,7489,10808,2675,2869,3638,3419,889,184,156,72,53,56,48,5617,1270,888,501,440,298,286
7107617,도시고속도로,강남순환로,서울특별시,금천구,0.0740,4,75055,15266,12153,4810,4992,3951,3688,68061,13346,11048,4370,4478,3521,3412,1040,188,163,47,54,64,40,5955,1730,942,392,459,366,236
7107618,도시고속도로,강남순환로,서울특별시,금천구,0.0610,4,65174,9978,12444,3941,3910,4175,3964,59721,8667,11768,3422,3495,3939,3793,1136,188,157,85,53,51,49,4318,1123,519,434,362,186,121
7107621,도시고속도로,강남순환로,서울특별시,관악구,0.3830,3,39797,9384,6083,3312,3021,2013,1536,37418,8702,5832,3058,2843,1927,1453,477,88,87,29,26,35,21,1902,594,165,225,152,51,62
7107622,도시고속도로,강남순환로,서울특별시,관악구,0.4010,3,35885,6205,6942,2131,2035,2211,2020,32560,5441,6333,1901,1771,2024,1937,571,95,98,32,31,38,27,2755,669,511,199,233,149,56
7107623,도시고속도로,강남순환로,서울특별시,관악구,3.2070,4,52014,12425,7200,4367,3839,2304,1867,47939,11530,6844,4093,3566,2183,1730,405,77,58,21,23,20,14,3670,816,300,253,249,102,124
